12,282,4.0,2004-11-14,6
12,484,2.0,2005-10-06,7
13,481,5.0,2005-04-18,7
13,416,3.0,2005-03-22,7
13,228,2.0,2004-03-07,6
13,241,3.0,2005-10-27,7
13,606,3.0,2003-06-13,5
13,372,3.0,2005-06-07,7
13,317,5.0,2004-12-28,6
13,191,3.0,2004-12-03,6
13,277,4.0,2005-02-17,7
13,68,3.0,2004-11-27,6
13,534,3.0,2003-04-29,5
13,666,5.0,2005-04-30,7
13,396,2.0,2005-10-10,7
13,658,5.0,2004-12-02,6
13,180,5.0,2004-09-24,6
13,567,5.0,2005-11-13,7
13,280,4.0,2003-08-08,5
13,200,3.0,2005-08-22,7
13,332,4.0,2004-11-26,6
13,500,5.0,2003-04-15,5
13,255,1.0,2003-03-26,5
13,314,3.0,2004-06-21,6
13,388,5.0,2005-06-30,7
13,41,3.0,2005-06-14,7
13,464,2.0,2003-10-09,5
13,698,5.0,2003-02-24,5
13,272,3.0,2005-11-03,7
13,158,3.0,2005-02-10,7
13,33,4.0,2003-01-23,5
13,568,4.0,2005-02-10,7
13,329,4.0,2004-11-02,6
13,262,5.0,2003-04-22,5
13,351,4.0,2004-05-25,6
13,1,4.0,2005-05-23,7
13,107,4.0,2005-04-19,7
13,245,4.0,2004-11-05,6
13,566,4.0,2005-09-27,7
13,547,5.0,2003-12-23,5
13,323,5.0,2005-08-15,7
13,18,5.0,2004-11-09,6
13,683,5.0,2005-04-05,7
13,408,3.0,2003-03-13,5
13,96,5.0,2003-07-25,5
13,657,3.0,2004-11-17,6
13,336,3.0,2004-02-02,6
13,321,4.0,2004-09-09,6
13,283,5.0,2004-10-25,6
13,510,4.0,2003-03-25,5
13,538,4.0,2002-12-27,4
13,649,3.0,2002-12-27,4
13,147,4.0,2003-01-20,5
13,219,3.0,2004-11-23,6
13,680,3.0,2003-07-12,5
13,650,4.0,2003-10-19,5
14,244,3.0,2004-06-12,6
14,231,3.0,2004-05-11,6
14,40,4.0,2004-09-21,6
14,69,4.0,2005-03-16,7
14,481,5.0,2005-02-21,7
14,313,3.0,2004-04-19,6
14,172,3.0,2004-05-12,6
14,416,5.0,2005-04-04,7
14,425,3.0,2005-08-16,7
14,228,3.0,2004-04-06,6
14,85,4.0,2004-04-26,6
14,448,5.0,2004-08-06,6
14,522,3.0,2005-09-05,7
14,607,2.0,2005-04-20,7
14,359,2.0,2005-04-13,7
14,621,3.0,2005-04-29,7
14,151,3.0,2005-04-03,7
14,660,5.0,2004-04-16,6
14,133,4.0,2004-06-19,6
14,345,3.0,2004-07-13,6
14,152,3.0,2004-08-21,6
14,32,5.0,2005-04-12,7
14,241,4.0,2005-10-27,7
14,644,5.0,2004-07-13,6
14,109,5.0,2005-09-08,7
14,227,3.0,2005-10-02,7
14,369,4.0,2005-09-23,7
14,7,2.0,2005-02-23,7
14,542,3.0,2005-04-08,7
14,376,5.0,2004-05-05,6
14,606,4.0,2005-06-10,7
14,603,2.0,2004-11-15,6
14,432,3.0,2004-06-28,6
14,489,4.0,2004-07-06,6
14,389,3.0,2005-05-18,7
14,260,4.0,2004-11-12,6
14,372,3.0,2005-06-07,7
14,301,3.0,2005-08-16,7
14,317,5.0,2005-03-21,7
14,191,4.0,2004-04-21,6
14,495,5.0,2004-10-30,6
14,144,4.0,2005-10-18,7
14,277,3.0,2005-02-17,7
14,511,4.0,2005-03-25,7
14,77,4.0,2005-06-26,7
14,679,4.0,2004-07-07,6
14,497,3.0,2004-07-06,6
14,396,4.0,2004-11-21,6
14,561,4.0,2005-08-11,7
14,6,4.0,2004-05-19,6
14,391,3.0,2004-08-02,6
14,192,3.0,2004-04-16,6
14,604,4.0,2004-12-25,6
14,319,5.0,2005-04-05,7
14,390,4.0,2004-07-19,6
14,637,4.0,2004-07-28,6
14,392,3.0,2005-09-01,7
14,429,4.0,2004-08-02,6
14,200,3.0,2005-08-22,7
14,268,5.0,2005-06-14,7
14,552,5.0,2005-08-28,7
14,617,4.0,2005-08-22,7
14,670,5.0,2004-06-01,6
14,500,5.0,2004-04-14,6
14,499,4.0,2005-07-17,7
14,482,4.0,2004-08-31,6
14,659,5.0,2004-07-05,6
14,320,5.0,2005-06-25,7
14,13,4.0,2005-10-17,7
14,255,4.0,2004-05-14,6
14,83,3.0,2004-08-03,6
14,140,2.0,2004-04-08,6
14,314,4.0,2004-06-09,6
14,274,4.0,2005-09-23,7
14,166,3.0,2004-07-02,6
14,47,4.0,2005-10-31,7
14,627,2.0,2005-07-27,7
14,362,3.0,2005-04-12,7
14,8,3.0,2004-04-06,6
14,41,5.0,2004-06-03,6
14,698,5.0,2004-05-04,6
14,84,3.0,2005-04-17,7
14,298,5.0,2005-05-20,7
14,158,3.0,2004-07-09,6
14,33,5.0,2004-08-13,6
14,224,4.0,2004-12-09,6
14,80,5.0,2005-01-10,7
14,285,2.0,2005-12-07,7
14,528,5.0,2004-12-17,6
14,292,4.0,2004-08-03,6
14,215,4.0,2005-07-25,7
14,348,4.0,2004-04-17,6
14,50,4.0,2004-05-27,6
14,584,3.0,2004-11-22,6
14,114,4.0,2005-11-07,7
14,136,3.0,2004-06-05,6
14,418,4.0,2004-10-13,6
14,361,4.0,2005-09-18,7
14,306,4.0,2005-01-25,7
14,370,2.0,2004-04-09,6
14,423,3.0,2004-06-06,6
14,1,5.0,2004-09-27,6
14,107,4.0,2005-04-11,7
14,632,2.0,2005-05-10,7
14,689,4.0,2004-08-29,6
14,566,5.0,2004-09-28,6
14,287,4.0,2005-03-09,7
14,54,4.0,2004-07-21,6
14,291,5.0,2004-08-17,6
14,547,4.0,2004-06-23,6
14,675,2.0,2004-11-16,6
14,117,4.0,2005-07-13,7
14,75,2.0,2005-08-20,7
14,541,4.0,2004-07-10,6
14,42,4.0,2005-01-04,7
14,586,2.0,2004-05-28,6
14,433,5.0,2004-05-06,6
14,208,4.0,2004-10-13,6
14,463,4.0,2005-06-13,7
14,23,4.0,2005-04-28,7
14,487,4.0,2004-07-12,6
14,87,5.0,2004-06-22,6
14,486,4.0,2005-08-04,7
14,45,4.0,2004-05-28,6
14,96,4.0,2004-07-01,6
14,173,2.0,2005-02-22,7
14,473,5.0,2005-09-20,7
14,597,2.0,2004-05-13,6
14,176,4.0,2005-09-02,7
14,27,4.0,2004-10-10,6
14,657,3.0,2004-11-17,6
14,619,4.0,2005-04-01,7
14,611,5.0,2004-04-21,6
14,288,3.0,2005-08-19,7
14,76,4.0,2004-06-28,6
14,466,3.0,2004-06-15,6
14,599,3.0,2005-02-05,7
14,273,3.0,2004-04-13,6
14,485,4.0,2004-09-19,6
14,186,5.0,2004-04-06,6
14,111,3.0,2004-07-27,6
14,246,4.0,2004-09-24,6
14,336,5.0,2004-05-24,6
14,164,4.0,2005-04-11,7
14,318,4.0,2005-04-28,7
14,289,3.0,2005-02-07,7
14,321,3.0,2005-05-18,7
14,510,4.0,2004-05-10,6
14,382,4.0,2005-09-10,7
14,222,3.0,2004-12-11,6
14,0,3.0,2004-09-15,6
14,478,2.0,2005-01-09,7
14,265,4.0,2004-04-09,6
14,663,3.0,2005-04-15,7
14,142,5.0,2004-05-26,6
14,649,2.0,2004-09-21,6
14,300,3.0,2005-05-03,7
14,596,3.0,2004-05-16,6
14,525,5.0,2005-02-16,7
14,98,5.0,2004-05-17,6
14,647,3.0,2005-04-30,7
14,91,4.0,2005-02-17,7
14,74,4.0,2005-05-22,7
14,147,3.0,2004-04-21,6
14,598,1.0,2005-12-18,7
14,118,4.0,2005-05-04,7
14,28,3.0,2004-12-01,6
14,556,3.0,2004-09-17,6
14,576,4.0,2004-05-11,6
14,411,4.0,2004-07-08,6
14,219,3.0,2005-09-01,7
14,360,4.0,2005-08-22,7
14,650,4.0,2004-04-13,6
14,216,4.0,2004-04-20,6
15,497,4.0,2005-10-17,7
15,388,5.0,2005-07-18,7
15,566,2.0,2005-08-05,7
15,433,5.0,2005-09-07,7
16,516,5.0,2004-02-04,6
16,432,5.0,2004-09-29,6
16,698,3.0,2005-09-11,7
16,413,4.0,2005-02-16,7
16,264,5.0,2004-03-12,6
16,205,5.0,2005-08-27,7
16,312,5.0,2005-08-29,7
16,647,5.0,2004-09-01,6
16,163,5.0,2005-11-28,7
16,450,4.0,2005-10-19,7
16,484,4.0,2005-09-23,7
17,470,4.0,2004-04-16,6
17,103,1.0,2005-10-03,7
17,219,4.0,2004-10-06,6
18,509,1.0,2005-04-10,7
18,482,2.0,2004-07-13,6
19,596,1.0,2004-04-05,6
20,429,3.0,2005-06-13,7
21,172,5.0,2005-03-09,7
21,228,3.0,2004-12-12,6
21,227,3.0,2005-10-02,7
21,47,3.0,2005-11-14,7
21,122,3.0,2002-02-16,4
21,433,5.0,2004-10-22,6
21,312,5.0,2005-08-12,7
21,461,4.0,2003-10-26,5
21,246,4.0,2002-03-28,4
21,44,5.0,2005-07-25,7
21,647,2.0,2000-11-21,2
21,576,4.0,2002-06-27,4
22,54,3.0,2004-06-15,6
22,433,4.0,2004-07-30,6
23,448,4.0,2004-12-27,6
23,662,4.0,2001-07-12,3
23,331,3.0,2002-03-27,4
23,500,5.0,2002-02-08,4
23,464,3.0,2002-04-12,4
23,698,4.0,2000-03-16,2
23,246,4.0,2002-05-06,4
23,608,3.0,2004-12-13,6
23,647,5.0,2000-11-03,2
23,417,3.0,2001-10-18,3
24,627,4.0,2004-07-25,6
24,597,4.0,2003-09-18,5
24,576,1.0,2002-06-22,4
25,372,3.0,2005-06-07,7
25,262,5.0,2005-01-05,7
25,566,4.0,2005-09-27,7
25,675,4.0,2004-02-27,6
26,228,3.0,2005-04-16,7
26,554,4.0,2004-10-21,6
26,561,4.0,2004-09-10,6
26,529,3.0,2005-11-05,7
26,11,2.0,2005-08-03,7
26,380,4.0,2003-11-22,5
26,338,3.0,2005-03-15,7
26,478,4.0,2004-11-29,6
26,650,3.0,2004-07-13,6
27,228,2.0,2004-03-30,6
27,317,1.0,2004-10-25,6
27,566,3.0,2005-07-25,7
27,18,5.0,2005-10-08,7
27,367,3.0,2005-07-29,7
28,160,4.0,2004-12-06,6
28,566,1.0,2005-09-27,7
28,402,4.0,2005-08-18,7
29,244,4.0,2005-03-22,7
29,228,4.0,2004-08-13,6
29,464,3.0,2002-08-20,4
29,680,4.0,2003-12-19,5
30,109,4.0,2005-09-21,7
30,277,3.0,2005-05-01,7
30,238,4.0,2005-12-19,7
30,604,3.0,2005-01-27,7
30,429,4.0,2004-11-03,6
30,500,5.0,2004-06-08,6
30,388,5.0,2005-06-30,7
30,698,4.0,2004-09-03,6
30,215,4.0,2005-07-25,7
30,122,4.0,2004-09-03,6
30,632,3.0,2005-05-10,7
30,566,4.0,2005-07-31,7
30,75,4.0,2004-09-03,6
30,87,5.0,2005-01-12,7
30,18,5.0,2004-12-19,6
30,683,3.0,2005-07-18,7
30,44,5.0,2005-08-26,7
30,512,4.0,2005-09-16,7
30,576,3.0,2004-09-04,6
31,616,5.0,2004-12-05,6
32,221,3.0,2004-01-30,6
33,228,2.0,2004-03-07,6
33,85,4.0,2003-12-23,5
33,251,5.0,2004-11-27,6
34,458,4.0,2005-10-10,7
34,388,4.0,2005-06-30,7
34,566,4.0,2005-07-31,7
35,110,4.0,2005-05-04,7
35,215,3.0,2005-07-25,7
35,566,4.0,2005-08-05,7
35,589,4.0,2005-07-28,7
35,415,4.0,2005-08-09,7
35,289,4.0,2005-02-09,7
36,228,3.0,2004-05-18,6
36,500,2.0,2002-09-12,4
36,388,4.0,2005-06-30,7
36,627,1.0,2004-02-06,6
36,698,4.0,2000-03-16,2
36,351,2.0,2004-06-24,6
36,632,2.0,2005-06-07,7
36,566,4.0,2005-07-25,7
36,287,4.0,2005-06-29,7
36,75,3.0,2000-05-01,2
36,18,4.0,2004-12-04,6
36,614,4.0,2005-08-03,7
36,647,1.0,2000-08-25,2
37,500,3.0,2002-02-12,4
37,698,4.0,2000-03-16,2
37,33,4.0,2002-08-07,4
37,349,5.0,2004-11-28,6
37,588,4.0,2005-01-03,7
38,388,3.0,2005-07-19,7
38,566,1.0,2005-07-31,7
38,61,5.0,2002-08-14,4
39,606,4.0,2005-11-08,7
39,387,4.0,2004-02-27,6
40,244,3.0,2003-10-11,5
40,228,3.0,2004-02-23,6
40,133,4.0,2004-09-07,6
40,126,3.0,2004-11-11,6
40,604,4.0,2004-12-17,6
40,12,4.0,2005-08-03,7
40,500,3.0,2002-06-26,4
40,388,3.0,2005-07-19,7
40,47,4.0,2005-11-14,7
40,285,4.0,2004-04-28,6
40,1,5.0,2005-10-30,7
40,566,3.0,2005-07-31,7
40,433,5.0,2004-09-29,6
40,487,3.0,2004-11-29,6
40,597,3.0,2002-11-18,4
40,288,4.0,2005-08-19,7
40,273,4.0,2005-09-22,7
40,664,2.0,2004-03-08,6
40,510,3.0,2004-12-05,6
40,576,4.0,2002-08-24,4
41,8,3.0,2004-07-06,6
41,698,5.0,2004-08-05,6
41,632,5.0,2005-05-15,7
41,510,3.0,2002-12-10,4
42,188,2.0,2005-11-10,7
43,464,4.0,2004-05-01,6
43,188,4.0,2005-05-03,7
44,566,4.0,2005-09-09,7
45,10,1.0,2005-05-19,7
46,122,5.0,2004-06-12,6
46,566,3.0,2005-09-27,7
47,244,4.0,2005-11-25,7
47,313,4.0,2004-02-20,6
47,228,3.0,2004-08-13,6
47,369,5.0,2005-05-13,7
47,460,4.0,2004-07-31,6
47,604,4.0,2004-12-14,6
47,429,4.0,2003-12-21,5
47,654,1.0,2004-11-12,6
47,107,5.0,2005-06-04,7
47,208,4.0,2005-06-20,7
47,96,3.0,2003-03-18,5
47,472,4.0,2003-03-18,5
47,599,3.0,2005-02-07,7
47,650,4.0,2003-09-11,5
48,280,3.0,2004-09-16,6
48,357,2.0,2005-08-30,7
49,613,5.0,2005-09-25,7
50,429,5.0,2005-06-04,7
50,298,5.0,2005-03-13,7
50,370,4.0,2005-02-20,7
50,566,1.0,2005-07-26,7
50,683,5.0,2005-08-09,7
50,597,3.0,2005-03-02,7
50,608,5.0,2004-08-12,6
50,130,4.0,2005-02-02,7
51,390,4.0,2005-05-21,7
51,629,5.0,2005-02-25,7
51,566,4.0,2005-09-27,7
51,338,4.0,2005-08-22,7
52,228,5.0,2004-02-16,6
53,228,3.0,2004-07-09,6
53,100,5.0,2005-01-06,7
53,133,2.0,2004-11-12,6
53,152,4.0,2004-09-08,6
53,144,4.0,2004-08-02,6
53,637,5.0,2004-10-24,6
53,659,1.0,2004-09-27,6
53,314,3.0,2004-06-23,6
53,627,3.0,2004-12-09,6
53,592,2.0,2004-09-07,6
53,479,3.0,2004-06-22,6
53,529,4.0,2005-11-02,7
53,61,5.0,2004-10-28,6
53,75,2.0,2005-01-09,7
53,531,5.0,2005-07-27,7
53,87,4.0,2004-09-13,6
53,599,3.0,2004-08-22,6
53,36,4.0,2005-03-04,7
53,318,3.0,2005-07-13,7
53,510,3.0,2004-07-12,6
53,282,3.0,2004-09-21,6
53,28,3.0,2004-12-13,6
53,484,3.0,2005-09-27,7
54,353,2.0,2002-06-09,4
55,244,4.0,2005-03-22,7
55,372,3.0,2005-06-07,7
55,370,3.0,2004-08-15,6
55,664,3.0,2004-07-11,6
55,74,3.0,2005-02-05,7
56,228,2.0,2004-03-30,6
56,527,3.0,2004-03-22,6
56,345,4.0,2004-05-21,6
56,32,4.0,2005-04-06,7
56,372,4.0,2005-06-07,7
56,561,2.0,2004-09-30,6
56,233,4.0,2005-07-08,7
56,10,2.0,2004-06-14,6
56,268,4.0,2005-08-02,7
56,670,3.0,2004-07-23,6
56,255,5.0,2004-08-09,6
56,41,3.0,2004-07-26,6
56,698,4.0,2005-01-29,7
56,292,3.0,2004-08-08,6
56,215,1.0,2005-07-25,7
56,329,4.0,2005-10-28,7
56,605,1.0,2004-05-06,6
56,541,1.0,2004-05-11,6
56,502,4.0,2005-10-10,7
56,105,3.0,2005-11-30,7
56,87,5.0,2005-01-12,7
56,73,5.0,2005-06-11,7
56,466,4.0,2004-06-15,6
56,30,3.0,2004-03-21,6
56,273,3.0,2004-04-03,6
56,225,3.0,2004-09-20,6
56,246,3.0,2004-10-15,6
56,336,3.0,2004-12-07,6
56,289,3.0,2005-02-07,7
56,510,3.0,2004-04-08,6
56,282,4.0,2004-08-03,6
56,459,4.0,2004-10-13,6
56,28,2.0,2005-02-11,7
56,576,1.0,2004-05-22,6
56,650,3.0,2004-04-13,6
56,181,2.0,2004-05-25,6
56,130,3.0,2005-01-25,7
57,388,4.0,2005-06-30,7
57,484,4.0,2005-10-06,7
58,698,5.0,2004-08-25,6
59,671,3.0,2005-02-02,7
60,213,4.0,2004-12-20,6
60,298,5.0,2005-03-13,7
60,597,3.0,2004-06-29,6
61,662,2.0,2001-08-10,3
61,542,4.0,2005-05-03,7
61,495,3.0,2005-01-24,7
61,256,2.0,2005-10-25,7
61,429,4.0,2005-01-27,7
61,388,4.0,2005-04-10,7
61,627,3.0,2005-01-20,7
61,362,3.0,2005-04-12,7
61,698,5.0,2005-01-10,7
61,122,5.0,2001-10-05,3
61,245,5.0,2005-05-03,7
61,566,4.0,2005-07-25,7
61,433,5.0,2004-12-20,6
61,413,5.0,2005-02-22,7
61,18,5.0,2004-12-05,6
61,533,4.0,2005-10-16,7
61,510,3.0,2001-09-01,3
61,478,3.0,2001-11-29,3
61,28,3.0,2005-02-11,7
61,484,4.0,2005-09-26,7
61,417,1.0,2001-09-02,3
62,228,2.0,2004-07-07,6
62,404,3.0,2003-11-11,5
62,388,3.0,2005-07-18,7
62,698,5.0,2005-01-22,7
62,292,3.0,2003-11-29,5
62,572,5.0,2005-12-17,7
62,632,3.0,2005-05-15,7
62,566,1.0,2005-07-25,7
63,367,3.0,2005-06-14,7
64,627,2.0,2005-04-04,7
64,566,2.0,2005-07-25,7
64,510,3.0,2005-07-01,7
65,139,3.0,2005-06-24,7
65,637,2.0,2004-05-10,6
66,444,4.0,2004-01-01,6
66,228,1.0,2004-02-06,6
66,627,1.0,2004-02-06,6
66,566,1.0,2005-07-26,7
66,578,3.0,2004-01-26,6
66,510,3.0,2003-09-29,5
66,576,4.0,2002-10-19,4
67,264,3.0,2003-11-04,5
67,597,4.0,2003-11-22,5
68,262,1.0,2005-03-04,7
69,367,3.0,2005-07-09,7
70,500,5.0,2004-04-06,6
70,566,1.0,2005-07-25,7
71,266,4.0,2005-06-07,7
71,647,4.0,2003-04-11,5
71,650,1.0,2004-03-01,6
72,566,3.0,2005-07-25,7
72,484,3.0,2005-09-24,7
73,367,3.0,2005-11-01,7
74,448,4.0,2004-08-16,6
74,616,5.0,2005-06-01,7
74,388,3.0,2005-07-18,7
74,698,5.0,2004-08-25,6
74,78,5.0,2005-01-27,7
74,245,5.0,2005-08-23,7
74,108,5.0,2005-05-16,7
74,198,3.0,2005-07-13,7
74,321,5.0,2005-05-18,7
75,482,3.0,2004-11-13,6
76,139,4.0,2005-09-14,7
76,228,4.0,2004-09-02,6
76,31,4.0,2005-05-14,7
76,32,4.0,2005-04-05,7
76,48,3.0,2003-05-21,5
76,679,4.0,2004-01-18,6
76,256,3.0,2005-10-25,7
76,500,2.0,2003-02-13,5
76,332,4.0,2005-01-19,7
76,320,5.0,2005-09-19,7
76,255,4.0,2004-03-17,6
76,41,4.0,2004-07-13,6
76,698,4.0,2000-03-16,2
76,158,4.0,2002-12-28,4
76,351,5.0,2004-06-24,6
76,632,5.0,2005-05-10,7
76,245,5.0,2005-05-28,7
76,566,3.0,2005-07-26,7
76,579,5.0,2005-06-29,7
76,433,4.0,2004-11-05,6
76,609,4.0,2004-09-14,6
76,463,3.0,2005-03-20,7
76,108,2.0,2005-04-29,7
76,674,3.0,2004-12-25,6
76,87,3.0,2005-04-14,7
76,18,5.0,2004-11-09,6
76,486,2.0,2005-12-30,7
76,408,2.0,2005-10-03,7
76,597,2.0,2002-11-18,4
76,657,4.0,2004-11-18,6
76,279,4.0,2005-03-23,7
76,466,5.0,2004-11-08,6
76,599,3.0,2005-04-21,7
76,402,4.0,2005-01-29,7
76,186,5.0,2004-04-15,6
76,533,4.0,2005-10-16,7
76,246,4.0,2003-05-15,5
76,336,2.0,2002-11-15,4
76,318,5.0,2005-11-22,7
76,608,5.0,2004-10-19,6
76,74,4.0,2005-05-26,7
76,598,5.0,2005-12-16,7
76,219,3.0,2004-11-23,6
77,566,1.0,2005-07-31,7
78,244,1.0,2005-11-04,7
78,416,4.0,2005-03-22,7
78,228,2.0,2004-02-20,6
78,241,3.0,2005-10-27,7
78,372,3.0,2005-06-07,7
78,317,3.0,2004-12-28,6
78,331,3.0,2002-06-14,4
78,277,5.0,2005-02-27,7
78,554,2.0,2004-08-09,6
78,582,2.0,2004-05-18,6
78,110,4.0,2005-05-04,7
78,391,3.0,2005-04-08,7
78,500,4.0,2003-04-12,5
78,659,2.0,2005-02-01,7
78,255,4.0,2003-03-26,5
78,388,5.0,2005-06-30,7
78,8,1.0,2002-09-07,4
78,698,5.0,2001-10-07,3
78,84,2.0,2005-11-04,7
78,33,1.0,2003-09-26,5
78,215,4.0,2005-07-25,7
78,351,2.0,2004-05-05,6
78,566,2.0,2005-09-27,7
78,675,1.0,2004-02-27,6
78,433,5.0,2004-05-04,6
78,190,3.0,2005-04-09,7
78,18,5.0,2004-12-16,6
78,45,1.0,2002-08-13,4
78,279,2.0,2004-04-19,6
78,111,2.0,2004-05-03,6
78,246,2.0,2002-01-27,4
78,336,3.0,2002-07-31,4
78,318,4.0,2003-12-26,5
78,289,3.0,2005-02-07,7
78,510,3.0,2004-06-15,6
78,300,3.0,2005-05-03,7
78,98,5.0,2005-07-26,7
78,506,3.0,2003-03-12,5
78,360,3.0,2005-08-21,7
78,650,1.0,2004-02-05,6
79,566,2.0,2005-07-26,7
80,69,4.0,2005-03-21,7
80,227,3.0,2005-09-08,7
80,372,5.0,2005-06-07,7
80,317,3.0,2004-12-28,6
80,582,5.0,2005-02-14,7
80,200,3.0,2005-08-16,7
80,500,5.0,2004-06-08,6
80,150,5.0,2005-07-05,7
80,632,3.0,2005-05-19,7
80,566,3.0,2005-08-03,7
80,683,3.0,2005-04-05,7
80,283,4.0,2005-05-27,7
80,510,4.0,2004-11-24,6
81,78,2.0,2005-05-20,7
81,566,3.0,2005-09-27,7
82,139,2.0,2005-09-14,7
82,158,3.0,2002-12-28,4
82,136,3.0,2005-09-03,7
82,370,4.0,2003-11-10,5
82,566,1.0,2005-07-26,7
82,541,3.0,2002-11-05,4
82,96,4.0,2003-03-03,5
82,597,3.0,2004-08-22,6
82,246,3.0,2004-09-28,6
82,663,3.0,2005-08-14,7
82,352,3.0,2003-06-26,5
82,576,3.0,2002-10-09,4
83,0,3.0,2004-09-15,6
83,251,4.0,2004-10-20,6
84,80,2.0,2005-08-17,7
84,433,3.0,2005-08-23,7
84,691,3.0,2005-07-22,7
85,623,1.0,2004-03-23,6
85,566,1.0,2005-09-27,7
86,391,2.0,2005-11-08,7
87,566,2.0,2005-07-26,7
88,218,1.0,2005-09-13,7
89,497,4.0,2005-10-17,7
89,500,4.0,2004-04-06,6
89,388,4.0,2005-06-30,7
89,366,3.0,2005-12-21,7
89,205,3.0,2004-09-11,6
90,227,4.0,2005-10-02,7
90,500,5.0,2004-04-06,6
90,698,5.0,2004-10-05,6
90,566,3.0,2005-12-31,7
90,433,3.0,2005-04-26,7
90,510,4.0,2004-01-03,6
91,144,4.0,2005-06-07,7
91,396,5.0,2005-12-03,7
91,12,4.0,2005-08-03,7
91,10,4.0,2005-06-10,7
91,482,3.0,2005-09-23,7
91,64,5.0,2005-09-16,7
91,566,2.0,2005-09-27,7
91,510,4.0,2005-10-25,7
91,59,4.0,2005-11-21,7
92,566,2.0,2005-07-25,7
93,21,3.0,2005-10-18,7
94,244,3.0,2004-03-09,6
94,227,3.0,2005-10-02,7
94,119,3.0,2003-06-05,5
94,391,3.0,2005-02-18,7
94,591,3.0,2005-08-17,7
94,388,4.0,2005-07-19,7
94,213,3.0,2004-08-25,6
94,351,5.0,2004-08-03,6
94,597,4.0,2003-12-01,5
94,203,4.0,2005-10-07,7
94,321,5.0,2004-11-12,6
94,59,4.0,2005-07-05,7
95,228,2.0,2004-03-07,6
95,583,3.0,2002-09-18,4
95,0,4.0,2004-09-15,6
96,139,5.0,2005-01-31,7
96,244,5.0,2005-05-28,7
96,228,3.0,2004-02-06,6
96,85,1.0,2003-06-22,5
96,626,5.0,2004-05-05,6
96,530,5.0,2004-12-21,6
96,522,5.0,2005-09-05,7
96,662,5.0,2001-01-12,3
96,31,5.0,2005-07-08,7
96,32,4.0,2005-02-08,7
96,109,4.0,2005-06-14,7
96,645,4.0,2004-11-28,6
96,542,4.0,2005-01-13,7
96,432,5.0,2003-03-12,5
96,489,5.0,2004-11-30,6
96,119,4.0,2005-12-28,7
96,51,5.0,2002-05-10,4
96,328,4.0,2005-04-07,7
96,539,5.0,2004-12-20,6
96,191,3.0,2000-01-06,2
96,331,4.0,2000-08-04,2
96,187,4.0,2005-09-29,7
96,77,4.0,2005-04-24,7
96,48,4.0,2003-05-21,5
96,519,3.0,2005-12-18,7
96,616,4.0,2005-03-22,7
96,497,4.0,2005-03-01,7
96,126,2.0,2004-12-30,6
96,22,5.0,2005-10-10,7
96,601,4.0,2004-11-21,6
96,567,2.0,2004-03-09,6
96,561,5.0,2005-02-22,7
96,233,3.0,2005-07-08,7
96,629,1.0,2004-02-03,6
96,637,5.0,2003-05-15,5
96,392,5.0,2004-03-22,6
96,10,5.0,2004-03-08,6
96,12,3.0,2005-06-29,7
96,268,5.0,2005-08-15,7
