298,317,4,1998-01-07 14:20:06,5
44,195,5,1997-11-01 01:31:14,3
264,200,5,1998-01-30 01:05:52,5
194,385,2,1997-11-14 16:24:03,3
72,195,5,1997-11-20 14:55:02,3
250,264,3,1997-10-29 01:39:42,2
41,265,3,1998-03-23 21:04:02,7
224,245,3,1998-02-21 17:30:16,6
82,135,3,1997-11-05 22:40:29,3
293,471,3,1998-03-03 06:01:24,7
250,140,3,1997-10-29 02:27:39,2
59,23,5,1998-02-23 03:41:40,6
286,379,5,1997-10-22 15:22:51,2
7,479,4,1998-03-31 13:46:50,7
174,368,1,1998-02-02 15:46:42,6
87,274,4,1997-11-18 18:12:14,3
13,272,4,1998-01-11 17:06:43,5
305,427,5,1998-02-01 08:51:30,6
43,14,2,1998-01-04 23:15:45,5
57,419,3,1998-01-01 23:47:34,5
84,405,3,1997-12-30 03:26:03,4
299,111,3,1997-10-26 15:03:04,2
194,466,4,1997-11-14 16:44:36,3
160,135,4,1997-10-14 20:26:47,2
99,268,3,1998-01-24 21:44:07,5
10,486,4,1997-10-26 17:27:26,2
259,117,4,1997-09-20 03:09:48,1
85,427,3,1997-11-13 21:25:50,3
213,273,5,1997-11-07 02:49:47,3
90,98,5,1998-03-31 22:26:44,7
155,323,2,1997-11-12 21:47:41,3
68,117,4,1997-10-16 03:52:19,2
172,177,4,1997-09-29 12:59:25,1
19,4,4,1998-01-21 20:00:40,5
268,231,4,1997-10-01 22:15:36,2
5,2,3,1997-09-30 16:14:13,1
305,117,2,1998-02-01 09:07:08,6
44,294,4,1997-12-31 23:52:36,4
43,137,4,1997-10-04 14:34:16,2
80,466,5,1998-02-13 20:28:21,6
254,164,4,1998-02-03 02:26:08,6
298,281,3,1998-01-07 14:28:56,5
66,298,4,1997-12-31 20:48:44,4
18,443,3,1997-11-21 16:36:33,3
99,79,4,1998-01-24 22:15:38,5
13,98,4,1997-12-07 17:16:51,4
26,258,3,1998-03-31 12:39:09,7
7,455,4,1998-03-31 14:04:46,7
119,328,4,1997-10-15 13:58:33,2
213,172,5,1997-11-08 02:17:22,3
276,322,3,1997-09-20 20:13:12,1
130,379,4,1997-10-02 14:14:22,2
38,328,4,1998-04-13 00:51:28,8
130,216,4,1997-09-25 19:42:25,1
256,452,4,1997-12-15 05:49:59,4
1,61,4,1997-11-03 07:33:40,3
72,48,4,1997-11-20 14:38:38,3
13,360,4,1997-12-14 23:08:46,4
15,405,2,1997-11-13 21:19:17,3
92,77,3,1997-09-30 21:23:57,1
207,476,2,1998-01-09 22:52:23,5
292,174,5,1997-12-02 23:31:21,4
232,483,5,1998-02-27 03:20:22,6
224,26,3,1998-02-21 23:35:53,6
181,220,4,1997-11-08 04:13:12,3
259,255,4,1997-09-20 03:05:10,1
305,471,4,1998-02-01 09:00:48,6
52,280,3,1997-12-24 00:20:06,4
161,202,5,1998-03-29 11:26:09,7
148,408,5,1997-10-21 01:56:58,2
125,235,2,1998-04-17 18:42:39,8
97,228,5,1998-01-08 05:54:20,5
83,234,4,1998-02-16 21:45:48,6
90,347,4,1998-03-31 22:28:39,7
272,178,5,1997-11-13 21:05:13,3
194,181,3,1997-11-14 15:29:56,3
125,478,4,1997-11-13 20:57:08,3
299,14,4,1997-10-26 14:56:15,2
151,10,5,1997-11-14 16:28:41,3
269,127,4,1998-04-01 15:56:05,8
6,14,5,1997-12-31 20:14:09,4
54,106,3,1997-12-01 00:58:02,4
303,69,5,1997-11-14 00:32:22,3
305,214,2,1998-02-01 08:51:08,6
91,323,2,1998-04-01 13:46:37,8
294,109,4,1997-10-25 22:46:39,2
286,171,4,1997-10-22 14:49:51,2
200,318,5,1998-01-06 23:14:18,5
229,328,1,1998-04-03 19:35:42,8
62,65,4,1997-11-12 22:44:46,3
92,172,4,1997-09-30 21:01:11,1
301,401,4,1997-12-14 05:40:40,4
36,339,5,1997-12-15 03:46:21,4
63,242,3,1997-10-01 23:06:30,2
28,201,3,1997-12-12 21:21:11,4
279,68,4,1997-09-26 20:56:47,1
250,7,4,1997-10-29 01:48:36,2
14,98,3,1998-03-26 03:02:15,7
194,54,3,1997-11-14 16:44:36,3
119,237,5,1997-09-20 17:03:58,1
295,218,5,1997-11-19 19:08:18,3
268,2,2,1997-10-01 22:16:13,2
66,258,4,1997-12-31 20:44:49,4
233,202,5,1997-11-13 04:11:04,3
214,334,3,1998-04-02 18:42:20,8
192,476,2,1997-12-06 00:30:43,4
100,344,4,1998-03-31 20:07:48,7
268,145,1,1997-10-01 22:21:41,2
301,56,4,1997-12-14 05:16:27,4
307,89,5,1997-11-11 21:29:46,3
234,141,3,1998-04-11 22:43:29,8
181,264,2,1997-11-08 04:00:24,3
297,133,4,1997-09-26 02:14:50,1
38,153,5,1998-04-13 01:19:29,8
7,382,4,1998-03-31 13:48:13,7
201,146,1,1998-01-07 02:36:19,5
269,367,3,1998-04-01 17:00:23,8
59,468,3,1998-02-23 03:50:55,6
286,143,4,1998-03-11 21:25:49,7
193,96,1,1998-03-05 19:01:47,7
292,11,5,1997-12-02 23:08:13,4
275,98,4,1997-09-25 02:39:00,1
219,82,1,1998-03-09 14:07:35,7
218,209,5,1997-10-22 02:49:06,2
123,427,3,1997-11-18 17:10:20,3
119,222,5,1997-09-20 17:08:31,1
158,177,4,1997-11-21 17:46:47,3
222,118,4,1997-10-22 23:43:22,2
302,322,2,1997-11-13 16:01:15,3
301,79,5,1997-12-14 05:13:23,4
181,3,2,1997-11-08 04:30:41,3
13,198,3,1997-12-07 17:19:53,4
1,189,3,1998-03-01 06:15:28,7
145,237,5,1997-09-26 10:42:50,1
23,385,4,1997-09-20 20:14:22,1
16,64,5,1997-10-24 19:11:37,2
95,135,3,1997-11-10 21:32:42,3
154,357,4,1997-11-10 05:11:53,3
77,484,5,1998-01-13 23:22:46,5
302,303,2,1997-11-13 15:59:45,3
222,77,4,1997-10-30 03:53:36,2
13,215,5,1997-12-14 23:03:08,4
270,452,4,1997-10-15 22:57:44,2
145,15,2,1997-09-26 10:44:15,1
187,64,5,1997-11-14 00:00:31,3
200,304,5,1997-10-05 08:54:04,2
184,218,3,1998-03-14 21:10:40,7
128,204,4,1997-11-19 19:24:38,3
184,153,3,1998-03-14 21:34:45,7
1,33,4,1997-11-03 07:38:19,3
1,160,4,1997-09-24 03:42:27,1
184,321,5,1998-03-14 20:22:47,7
94,343,4,1998-04-04 21:23:29,8
23,323,2,1997-09-20 19:37:46,1
301,227,3,1997-12-14 05:27:02,4
301,191,3,1997-12-14 05:01:12,4
82,183,3,1997-11-05 22:44:08,3
218,430,3,1997-10-22 02:45:16,2
303,134,5,1997-11-14 00:39:19,3
215,212,2,1998-04-01 13:01:20,8
69,256,5,1997-12-14 19:02:36,4
276,2,4,1997-09-20 21:53:56,1
267,410,4,1997-11-08 06:33:05,3
13,56,5,1997-12-07 17:16:51,4
286,237,2,1997-10-02 15:40:00,2
294,271,5,1998-03-07 03:30:26,7
18,26,4,1997-11-21 16:28:51,3
92,229,3,1997-09-30 21:50:01,1
144,89,3,1998-02-22 00:01:31,6
191,302,4,1998-04-02 23:37:33,8
200,96,5,1998-01-06 23:30:09,5
16,197,5,1997-10-24 20:49:06,2
271,199,4,1998-01-26 21:00:48,5
142,169,5,1998-02-28 04:32:36,6
222,151,3,1997-10-30 03:28:29,2
87,40,3,1997-11-18 18:15:17,3
207,258,4,1997-10-26 15:19:32,2
177,333,4,1997-11-21 16:39:57,3
271,378,4,1998-01-26 21:17:27,5
305,425,4,1998-02-01 09:14:46,6
10,175,3,1997-10-26 17:57:57,2
203,321,3,1997-11-25 04:50:18,3
191,286,4,1998-04-02 23:47:22,8
43,323,3,1997-10-04 14:25:10,2
197,96,5,1998-04-01 05:50:39,8
13,344,2,1998-02-21 15:07:15,6
194,66,3,1997-11-14 17:07:44,3
234,206,4,1998-04-11 22:42:23,8
308,402,4,1998-02-17 18:38:20,6
94,265,4,1998-04-04 20:31:29,8
268,62,3,1997-09-26 21:53:44,1
272,12,5,1997-11-13 21:07:34,3
121,291,3,1998-04-01 00:27:57,8
296,20,5,1998-01-07 18:15:21,5
134,286,3,1998-04-04 23:25:34,8
180,462,5,1997-10-22 18:16:58,2
104,117,2,1998-02-26 04:06:12,6
7,163,4,1998-03-31 14:10:44,7
275,405,2,1997-10-07 04:14:05,2
52,250,3,1997-12-24 00:17:41,4
13,186,4,1998-03-24 02:03:19,7
236,71,3,1998-03-17 06:37:51,7
263,176,5,1998-03-30 23:15:52,7
244,186,3,1997-11-27 04:41:37,3
83,78,2,1997-11-23 18:18:09,3
151,197,5,1997-11-14 17:31:50,3
254,436,2,1998-02-03 02:50:16,6
249,188,4,1997-11-16 00:44:27,3
64,392,3,1998-03-12 21:19:02,7
222,97,4,1997-10-30 03:22:19,2
268,436,3,1997-09-26 21:52:25,1
293,135,5,1998-03-03 06:12:30,7
213,173,5,1997-11-08 02:17:22,3
160,460,2,1997-10-14 20:33:05,2
13,498,4,1997-12-14 22:51:41,4
5,17,4,1997-09-30 16:16:38,1
125,163,5,1997-11-13 21:02:36,3
174,315,5,1998-02-02 15:19:09,6
23,196,2,1997-09-20 20:22:06,1
128,15,4,1997-11-19 19:47:07,3
239,56,4,1998-03-06 10:17:58,7
181,279,1,1997-11-08 04:22:35,3
291,80,4,1997-09-24 07:32:34,1
250,238,4,1997-10-29 01:52:43,2
60,60,5,1997-12-28 16:48:54,4
181,325,2,1997-11-08 04:03:34,3
119,407,3,1998-02-09 15:37:45,6
287,1,5,1997-09-27 04:21:28,1
216,228,3,1997-11-23 00:40:42,3
203,471,4,1997-11-25 05:07:43,3
213,176,4,1997-11-08 02:32:18,3
286,288,5,1997-10-02 15:37:52,2
99,111,1,1998-01-24 21:54:46,5
65,47,2,1997-11-11 02:51:12,3
295,194,4,1997-11-14 14:23:32,3
269,217,2,1998-04-01 17:26:50,8
85,259,2,1997-12-09 22:03:46,4
137,144,5,1997-12-06 18:41:29,4
257,137,4,1997-12-13 21:52:12,4
111,328,4,1998-04-04 08:52:19,8
91,480,4,1998-04-01 13:54:35,8
215,211,4,1998-04-01 13:10:02,8
1,20,4,1998-02-14 04:51:23,6
303,404,4,1997-11-14 00:46:15,3
299,305,3,1997-11-17 03:28:34,3
187,210,4,1997-11-13 23:54:02,3
222,278,2,1997-10-22 23:45:13,2
285,191,4,1998-03-22 19:44:19,7
303,252,3,1997-11-14 21:59:51,3
96,156,4,1998-01-10 03:27:40,5
7,430,3,1998-03-31 13:49:38,7
116,350,3,1998-02-08 22:45:26,6
73,480,4,1998-02-28 00:29:13,6
269,246,5,1998-04-01 18:57:47,8
263,419,5,1998-03-30 23:11:54,7
70,431,3,1998-01-07 05:17:37,5
221,475,4,1997-09-26 03:23:24,1
72,182,5,1997-11-20 14:35:15,3
25,357,4,1998-01-26 22:12:37,5
290,50,5,1997-11-25 15:59:42,3
299,303,3,1997-10-23 14:56:24,2
264,294,3,1998-01-30 00:51:56,5
200,365,5,1998-01-06 23:39:22,5
187,135,4,1997-11-14 00:00:53,3
184,187,4,1998-03-14 20:57:04,7
63,289,2,1997-10-01 23:03:05,2
13,229,4,1997-12-17 22:27:30,4
298,486,3,1998-01-07 14:24:23,5
235,185,4,1998-03-11 22:30:35,7
246,94,2,1998-01-16 04:05:05,5
92,168,4,1997-09-30 21:08:43,1
307,174,4,1997-11-11 21:24:40,3
303,200,4,1997-11-14 00:47:39,3
72,54,3,1997-11-20 14:40:54,3
164,406,2,1998-03-09 00:13:09,7
117,150,4,1997-11-21 15:11:41,3
224,77,4,1998-02-21 23:31:12,6
94,184,2,1998-04-04 20:14:22,8
281,338,2,1997-12-04 01:54:17,4
130,109,3,1997-09-22 18:43:14,1
128,371,1,1997-11-19 19:15:54,3
254,229,4,1998-02-03 02:56:20,6
64,381,4,1997-11-12 20:11:31,3
151,176,2,1997-11-14 16:18:13,3
45,25,4,1997-12-01 22:06:55,4
276,57,3,1997-09-20 20:32:06,1
234,187,4,1998-04-08 23:45:40,8
181,306,1,1997-11-08 04:06:46,3
21,370,1,1997-09-22 18:01:33,1
293,249,3,1998-03-03 06:07:09,7
197,346,3,1998-04-01 05:37:50,8
276,142,3,1997-09-20 22:02:25,1
308,427,4,1998-02-17 17:29:44,6
131,126,4,1998-01-01 19:05:14,5
109,8,3,1997-11-26 19:30:42,3
198,58,3,1998-01-07 21:22:53,5
234,448,3,1998-04-11 22:58:21,8
244,265,4,1997-11-27 04:57:14,3
90,289,3,1998-03-31 22:11:50,7
157,25,3,1998-02-07 22:33:07,6
305,71,3,1998-02-01 09:01:24,6
119,382,5,1997-09-20 18:55:42,1
21,222,2,1997-09-22 18:03:02,1
231,181,4,1998-02-27 18:47:53,6
288,132,3,1998-02-01 23:02:09,6
301,33,4,1997-12-14 05:43:48,4
90,259,2,1998-03-31 22:13:12,7
308,55,3,1998-02-17 18:06:00,6
56,121,5,1998-04-15 22:31:20,8
62,12,4,1997-11-12 22:26:53,3
276,40,3,1997-09-20 21:44:31,1
152,301,3,1997-11-21 21:23:27,3
79,303,4,1998-03-30 15:20:03,7
138,484,4,1997-11-08 21:22:07,3
308,81,5,1998-02-17 17:41:33,6
75,284,2,1998-01-06 01:33:13,5
269,198,4,1998-04-01 16:11:02,8
307,94,3,1997-10-17 21:11:35,2
269,22,1,1998-04-01 16:27:52,8
69,240,3,1997-12-14 19:02:36,4
10,7,4,1997-10-26 18:56:50,2
22,376,3,1997-11-07 07:18:32,3
279,399,4,1997-09-26 22:44:19,1
269,234,1,1998-04-01 16:50:06,8
6,98,5,1997-12-31 20:38:00,4
298,181,4,1998-01-06 22:27:09,5
282,325,1,1997-12-09 21:30:44,4
78,323,1,1997-11-15 22:39:27,3
118,200,5,1997-09-27 18:24:07,1
171,292,4,1998-03-27 21:40:35,7
70,217,4,1998-01-07 05:31:59,5
10,100,5,1997-10-26 18:49:07,2
245,181,4,1998-02-26 17:21:04,6
107,333,3,1998-03-30 13:24:27,7
276,70,4,1997-09-20 21:27:06,1
244,17,2,1997-11-27 05:06:45,3
189,56,5,1998-04-22 17:14:23,8
226,242,5,1998-01-04 04:37:51,5
276,417,4,1997-09-20 22:01:47,1
214,478,4,1998-04-02 19:07:32,8
306,235,4,1997-10-10 17:25:54,2
222,26,3,1997-10-30 03:44:03,2
60,430,5,1997-12-28 16:22:02,4
56,71,4,1998-04-15 23:34:35,8
42,274,5,1997-12-02 23:36:57,4
1,202,5,1997-09-24 03:40:42,1
173,289,4,1997-10-22 21:49:48,2
185,23,4,1997-12-30 23:24:09,4
244,381,4,1997-11-27 04:14:37,3
150,293,4,1997-11-05 16:22:26,3
7,497,4,1998-03-31 13:48:54,7
178,317,4,1997-12-22 21:41:55,4
97,222,5,1998-01-08 05:54:47,5
109,127,2,1997-11-26 16:57:51,3
117,268,5,1997-11-21 14:58:26,3
207,13,3,1997-09-29 04:20:39,1
246,409,2,1998-01-16 04:02:52,5
87,367,4,1997-11-18 18:11:42,3
101,304,3,1997-10-18 00:47:57,2
256,127,4,1997-12-15 05:40:06,4
213,235,1,1997-11-08 02:11:55,3
18,86,4,1997-11-21 16:28:51,3
5,439,1,1997-11-06 19:27:03,3
193,407,4,1998-03-05 19:58:41,7
5,225,2,1997-09-30 16:08:43,1
22,128,5,1997-11-07 07:33:03,3
311,432,4,1998-01-09 17:04:45,5
8,22,5,1997-11-12 19:16:23,3
276,188,4,1997-09-20 21:55:47,1
222,173,5,1997-10-30 03:44:03,2
299,134,4,1997-10-30 06:18:31,2
1,171,5,1998-03-13 01:15:11,7
308,295,3,1998-02-17 18:51:01,6
165,216,4,1997-11-14 16:42:58,3
222,49,3,1997-10-30 03:51:52,2
181,121,4,1997-11-08 04:17:03,3
200,11,5,1998-01-06 23:32:22,5
90,25,5,1998-03-31 22:53:09,7
208,216,5,1997-12-26 03:52:04,4
263,96,4,1998-03-30 22:52:16,7
134,323,4,1998-04-04 23:25:35,8
2,292,4,1998-02-27 03:39:34,6
49,302,4,1998-02-21 12:50:32,6
286,153,5,1997-10-22 14:43:26,2
205,304,3,1998-02-24 01:38:33,6
22,80,4,1997-11-07 07:20:27,3
234,318,4,1998-04-08 23:41:30,8
223,328,3,1998-04-02 20:29:19,8
15,25,3,1997-11-13 21:23:24,3
268,147,4,1997-10-10 20:06:42,2
274,405,4,1997-11-07 23:37:20,3
7,492,5,1998-03-31 13:46:50,7
268,217,2,1997-10-01 22:21:41,2
16,55,5,1997-10-24 18:32:36,2
290,161,4,1997-11-25 16:11:33,3
56,449,5,1998-04-15 22:28:28,8
248,234,4,1998-01-11 16:09:28,5
234,10,3,1998-03-30 03:17:31,7
308,187,5,1998-02-17 18:06:00,6
276,64,5,1997-09-20 20:30:41,1
201,272,3,1998-01-28 18:55:00,5
295,39,4,1997-11-14 14:37:59,3
293,423,3,1998-03-03 06:21:10,7
276,181,5,1997-09-20 20:14:48,1
217,2,3,1998-03-05 03:49:42,7
189,20,5,1998-04-22 17:01:06,8
267,121,3,1997-11-08 06:31:21,3
126,294,3,1998-02-19 02:24:47,6
125,80,4,1998-04-17 18:47:45,8
43,120,4,1998-01-05 19:43:50,5
253,259,2,1998-04-03 18:41:23,8
42,44,3,1997-12-03 00:22:28,4
268,21,3,1997-10-01 21:53:42,2
262,28,3,1997-11-17 18:43:40,3
234,81,3,1998-04-11 22:44:40,8
29,245,3,1997-12-22 20:00:03,4
236,57,5,1998-03-17 06:36:15,7
232,52,5,1998-02-27 03:28:50,6
37,288,4,1997-11-30 18:40:58,3
141,245,3,1998-01-12 05:53:46,5
235,230,4,1998-03-11 22:26:02,7
102,70,3,1998-03-02 01:52:17,7
77,172,3,1998-01-14 04:36:02,5
62,68,1,1997-11-12 22:49:29,3
178,433,4,1997-12-22 21:57:14,4
85,51,2,1997-11-13 20:59:42,3
77,474,5,1998-01-13 23:00:07,5
286,99,4,1997-10-29 16:14:41,2
90,258,3,1998-03-31 22:08:41,7
295,190,4,1997-11-14 14:17:42,3
224,69,4,1998-02-21 17:34:55,6
272,317,4,1997-11-13 21:02:57,3
207,318,5,1997-10-17 21:47:51,2
234,487,3,1998-04-08 23:47:17,8
87,82,5,1997-11-18 17:56:14,3
44,449,5,1998-01-01 00:08:54,5
306,287,4,1997-10-10 17:27:22,2
194,172,3,1997-11-14 15:31:14,3
94,62,3,1998-04-04 20:48:53,8
108,100,4,1997-11-18 19:02:00,3
230,304,5,1997-11-25 18:58:06,3
54,302,4,1997-11-30 22:21:59,3
90,22,4,1998-03-31 22:45:57,7
286,357,4,1997-10-22 14:45:37,2
14,269,4,1998-04-10 21:06:43,8
311,179,2,1998-01-09 17:02:37,5
92,121,5,1997-09-30 17:31:19,1
21,440,1,1997-09-22 18:09:58,1
181,405,4,1997-11-08 04:21:59,3
44,443,5,1997-11-01 01:38:09,3
244,183,4,1997-11-27 04:47:23,3
1,265,4,1997-11-03 07:34:01,3
270,25,5,1997-10-15 22:27:36,2
299,387,2,1998-03-10 04:05:56,7
239,272,5,1998-03-06 10:47:27,7
216,55,5,1997-11-23 00:32:25,3
254,121,3,1998-02-03 02:19:29,6
178,385,4,1997-12-22 21:43:02,4
194,23,4,1997-11-14 15:53:39,3
188,143,5,1997-09-24 03:44:34,1
276,294,4,1997-09-20 20:12:46,1
161,48,1,1998-03-29 11:25:45,7
47,324,3,1997-11-13 16:37:58,3
7,378,5,1998-03-31 14:03:31,7
59,92,5,1998-02-23 03:36:37,6
69,268,5,1997-12-13 15:31:49,4
10,461,3,1997-10-26 18:02:24,2
21,129,4,1997-09-22 18:03:02,1
58,9,4,1998-01-09 00:05:28,5
194,152,3,1997-11-14 23:26:36,3
7,200,5,1998-03-31 14:12:23,7
113,126,5,1997-09-24 04:53:47,1
173,328,5,1997-10-22 21:50:28,2
95,233,4,1997-11-10 21:12:34,3
16,194,5,1997-10-24 19:18:53,2
59,323,4,1998-02-23 04:06:49,6
43,203,4,1998-01-04 23:07:04,5
79,50,4,1998-03-30 15:25:45,7
235,70,5,1998-03-11 22:33:39,7
125,190,5,1998-04-17 18:05:09,8
284,322,3,1998-01-20 20:54:31,5
303,161,5,1997-11-14 00:49:07,3
254,378,3,1998-02-03 02:53:16,6
104,301,2,1998-02-25 21:31:15,6
6,463,4,1997-12-31 20:55:13,4
279,122,1,1997-09-26 18:10:33,1
286,298,4,1997-10-02 15:43:24,2
222,448,3,1997-10-30 03:52:45,2
297,57,5,1997-09-26 02:03:03,1
254,357,3,1998-02-03 02:21:06,6
109,475,1,1997-11-26 17:00:41,3
244,310,3,1997-11-27 03:38:25,3
6,301,2,1997-12-31 20:33:26,4
256,443,3,1997-12-15 05:45:27,4
104,285,4,1998-02-26 03:53:21,6
21,447,5,1997-09-22 18:08:15,1
111,301,4,1998-04-04 08:53:48,8
18,408,5,1997-11-21 16:27:08,3
25,222,4,1998-01-26 22:13:37,5
270,98,5,1997-10-15 22:51:08,2
68,237,5,1997-10-16 03:55:33,2
83,215,4,1997-11-23 17:59:00,3
6,258,2,1997-12-28 00:17:58,4
89,216,5,1997-11-13 22:24:19,3
128,317,4,1997-11-19 19:33:49,3
184,412,2,1998-03-14 21:58:11,7
286,175,5,1997-10-22 15:01:10,2
256,86,5,1997-12-15 05:51:43,4
221,48,5,1997-09-26 03:44:22,1
140,332,3,1997-11-08 18:26:57,3
11,227,3,1998-04-06 23:38:16,8
201,203,5,1998-01-06 19:21:11,5
150,181,5,1997-11-05 16:18:05,3
126,245,3,1998-02-19 02:18:46,6
20,208,2,1997-11-16 08:36:41,3
213,133,3,1997-11-08 02:26:13,3
222,379,1,1997-10-30 04:04:50,2
223,11,3,1998-04-02 20:57:29,8
215,421,4,1998-04-01 13:01:44,8
218,208,3,1997-10-22 02:46:06,2
275,186,3,1997-11-23 19:46:23,3
160,462,4,1997-10-14 19:45:46,2
195,273,4,1997-10-28 06:15:42,2
224,178,4,1998-02-21 17:34:28,6
5,110,1,1997-09-30 16:21:33,1
2,251,5,1998-02-27 04:01:24,6
292,9,4,1997-12-02 23:09:08,4
85,228,3,1997-12-22 17:54:08,4
83,281,5,1997-11-23 17:44:32,3
87,401,2,1997-11-18 18:13:33,3
1,155,2,1997-11-03 07:30:01,3
222,53,5,1997-10-30 04:01:53,2
24,64,5,1997-09-27 01:12:38,1
82,56,3,1997-11-05 22:36:50,3
161,318,3,1998-03-29 11:27:04,7
196,393,4,1997-12-04 16:11:03,4
56,91,4,1998-04-15 23:34:35,8
82,477,3,1997-10-08 11:49:04,2
7,472,2,1998-03-31 14:09:17,7
226,56,4,1998-01-04 04:45:02,5
16,8,5,1997-10-24 19:52:16,2
180,202,3,1997-10-17 22:46:28,2
203,93,4,1997-11-25 05:15:40,3
145,56,5,1997-09-26 11:04:56,1
288,305,4,1998-02-01 22:35:27,6
17,13,3,1998-01-20 05:04:14,5
313,117,4,1998-03-27 16:15:19,7
148,1,4,1997-10-16 16:30:11,2
197,347,4,1998-04-01 05:37:50,8
21,164,5,1997-09-22 18:08:15,1
239,491,5,1998-03-06 10:43:35,7
185,287,5,1997-12-30 23:58:08,4
297,89,4,1997-09-26 01:58:45,1
303,68,4,1997-11-14 00:29:21,3
186,250,1,1997-11-08 21:13:27,3
73,206,3,1998-02-28 00:29:14,6
94,216,3,1998-01-27 03:11:05,5
239,194,5,1998-03-06 10:07:13,7
280,1,4,1998-04-04 14:33:46,8
1,117,3,1997-09-22 22:02:19,1
303,397,1,1997-11-14 21:43:51,3
60,162,4,1997-12-28 16:48:54,4
198,258,4,1998-01-07 20:21:41,5
6,69,3,1997-12-31 20:47:57,4
233,375,4,1997-10-09 05:20:19,2
110,38,3,1998-02-09 01:42:54,6
13,418,2,1997-12-17 22:46:03,4
214,131,3,1998-04-02 19:14:25,8
296,228,4,1998-01-07 18:21:04,5
222,87,3,1997-10-30 03:36:29,2
217,182,2,1998-03-05 03:55:09,7
85,433,3,1997-11-18 04:52:00,3
239,234,3,1998-03-06 10:06:02,7
