135,23,4,879857765,1.0
32,294,3,883709863,1.0
90,382,5,891383835,1.0
286,208,4,877531942,1.0
216,144,4,880234639,1.0
166,328,5,886397722,1.0
250,496,4,878090499,1.0
271,132,5,885848672,1.0
160,174,5,876860807,1.0
265,118,4,875320714,1.0
198,498,3,884207492,1.0
42,96,5,881107178,1.0
168,151,5,884288058,1.0
110,307,4,886987260,1.0
58,144,4,884304936,1.0
271,346,4,885844430,1.0
62,21,3,879373460,1.0
128,485,3,879966895,1.0
298,317,4,884182806,1.0
44,195,5,878347874,1.0
264,200,5,886122352,1.0
194,385,2,879524643,1.0
72,195,5,880037702,1.0
250,264,3,878089182,1.0
41,265,3,890687042,1.0
224,245,3,888082216,1.0
82,135,3,878769629,1.0
293,471,3,888904884,1.0
250,140,3,878092059,1.0
59,23,5,888205300,1.0
286,379,5,877533771,1.0
7,479,4,891352010,1.0
174,368,1,886434402,1.0
87,274,4,879876734,1.0
13,272,4,884538403,1.0
305,427,5,886323090,1.0
43,14,2,883955745,1.0
57,419,3,883698454,1.0
84,405,3,883452363,1.0
299,111,3,877878184,1.0
194,466,4,879525876,1.0
160,135,4,876860807,1.0
99,268,3,885678247,1.0
10,486,4,877886846,1.0
259,117,4,874724988,1.0
85,427,3,879456350,1.0
213,273,5,878870987,1.0
90,98,5,891383204,1.0
155,323,2,879371261,1.0
68,117,4,876973939,1.0
172,177,4,875537965,1.0
19,4,4,885412840,1.0
268,231,4,875744136,1.0
5,2,3,875636053,1.0
305,117,2,886324028,1.0
44,294,4,883612356,1.0
43,137,4,875975656,1.0
80,466,5,887401701,1.0
254,164,4,886472768,1.0
298,281,3,884183336,1.0
66,298,4,883601324,1.0
18,443,3,880130193,1.0
99,79,4,885680138,1.0
13,98,4,881515011,1.0
26,258,3,891347949,1.0
7,455,4,891353086,1.0
119,328,4,876923913,1.0
213,172,5,878955442,1.0
276,322,3,874786392,1.0
130,379,4,875801662,1.0
38,328,4,892428688,1.0
130,216,4,875216545,1.0
256,452,4,882164999,1.0
1,61,4,878542420,1.0
72,48,4,880036718,1.0
13,360,4,882140926,1.0
15,405,2,879455957,1.0
92,77,3,875654637,1.0
207,476,2,884386343,1.0
292,174,5,881105481,1.0
232,483,5,888549622,1.0
224,26,3,888104153,1.0
181,220,4,878962392,1.0
259,255,4,874724710,1.0
305,471,4,886323648,1.0
52,280,3,882922806,1.0
161,202,5,891170769,1.0
148,408,5,877399018,1.0
125,235,2,892838559,1.0
97,228,5,884238860,1.0
83,234,4,887665548,1.0
90,347,4,891383319,1.0
272,178,5,879455113,1.0
194,181,3,879521396,1.0
125,478,4,879454628,1.0
299,14,4,877877775,1.0
151,10,5,879524921,1.0
269,127,4,891446165,1.0
6,14,5,883599249,1.0
54,106,3,880937882,1.0
303,69,5,879467542,1.0
305,214,2,886323068,1.0
91,323,2,891438397,1.0
294,109,4,877819599,1.0
286,171,4,877531791,1.0
200,318,5,884128458,1.0
229,328,1,891632142,1.0
62,65,4,879374686,1.0
92,172,4,875653271,1.0
301,401,4,882078040,1.0
36,339,5,882157581,1.0
63,242,3,875747190,1.0
28,201,3,881961671,1.0
279,68,4,875307407,1.0
250,7,4,878089716,1.0
14,98,3,890881335,1.0
194,54,3,879525876,1.0
119,237,5,874775038,1.0
295,218,5,879966498,1.0
268,2,2,875744173,1.0
66,258,4,883601089,1.0
233,202,5,879394264,1.0
214,334,3,891542540,1.0
192,476,2,881368243,1.0
100,344,4,891374868,1.0
268,145,1,875744501,1.0
301,56,4,882076587,1.0
307,89,5,879283786,1.0
234,141,3,892334609,1.0
181,264,2,878961624,1.0
297,133,4,875240090,1.0
38,153,5,892430369,1.0
7,382,4,891352093,1.0
201,146,1,884140579,1.0
269,367,3,891450023,1.0
59,468,3,888205855,1.0
286,143,4,889651549,1.0
193,96,1,889124507,1.0
292,11,5,881104093,1.0
275,98,4,875155140,1.0
219,82,1,889452455,1.0
218,209,5,877488546,1.0
123,427,3,879873020,1.0
119,222,5,874775311,1.0
158,177,4,880134407,1.0
222,118,4,877563802,1.0
302,322,2,879436875,1.0
301,79,5,882076403,1.0
181,3,2,878963441,1.0
13,198,3,881515193,1.0
1,189,3,888732928,1.0
145,237,5,875270570,1.0
23,385,4,874786462,1.0
16,64,5,877720297,1.0
95,135,3,879197562,1.0
154,357,4,879138713,1.0
77,484,5,884733766,1.0
302,303,2,879436785,1.0
222,77,4,878183616,1.0
13,215,5,882140588,1.0
270,452,4,876956264,1.0
145,15,2,875270655,1.0
187,64,5,879465631,1.0
200,304,5,876041644,1.0
184,218,3,889909840,1.0
128,204,4,879967478,1.0
184,153,3,889911285,1.0
1,33,4,878542699,1.0
1,160,4,875072547,1.0
184,321,5,889906967,1.0
94,343,4,891725009,1.0
23,323,2,874784266,1.0
301,227,3,882077222,1.0
301,191,3,882075672,1.0
82,183,3,878769848,1.0
218,430,3,877488316,1.0
303,134,5,879467959,1.0
215,212,2,891435680,1.0
69,256,5,882126156,1.0
276,2,4,874792436,1.0
267,410,4,878970785,1.0
13,56,5,881515011,1.0
286,237,2,875806800,1.0
294,271,5,889241426,1.0
18,26,4,880129731,1.0
92,229,3,875656201,1.0
144,89,3,888105691,1.0
191,302,4,891560253,1.0
200,96,5,884129409,1.0
16,197,5,877726146,1.0
271,199,4,885848448,1.0
142,169,5,888640356,1.0
222,151,3,878182109,1.0
87,40,3,879876917,1.0
207,258,4,877879172,1.0
177,333,4,880130397,1.0
271,378,4,885849447,1.0
305,425,4,886324486,1.0
10,175,3,877888677,1.0
203,321,3,880433418,1.0
191,286,4,891560842,1.0
43,323,3,875975110,1.0
197,96,5,891409839,1.0
13,344,2,888073635,1.0
194,66,3,879527264,1.0
234,206,4,892334543,1.0
308,402,4,887740700,1.0
94,265,4,891721889,1.0
268,62,3,875310824,1.0
272,12,5,879455254,1.0
121,291,3,891390477,1.0
296,20,5,884196921,1.0
134,286,3,891732334,1.0
180,462,5,877544218,1.0
104,117,2,888465972,1.0
7,163,4,891353444,1.0
275,405,2,876197645,1.0
52,250,3,882922661,1.0
13,186,4,890704999,1.0
236,71,3,890116671,1.0
263,176,5,891299752,1.0
244,186,3,880605697,1.0
83,78,2,880309089,1.0
151,197,5,879528710,1.0
254,436,2,886474216,1.0
249,188,4,879641067,1.0
64,392,3,889737542,1.0
222,97,4,878181739,1.0
268,436,3,875310745,1.0
293,135,5,888905550,1.0
213,173,5,878955442,1.0
160,460,2,876861185,1.0
13,498,4,882139901,1.0
5,17,4,875636198,1.0
125,163,5,879454956,1.0
174,315,5,886432749,1.0
23,196,2,874786926,1.0
128,15,4,879968827,1.0
239,56,4,889179478,1.0
181,279,1,878962955,1.0
291,80,4,875086354,1.0
250,238,4,878089963,1.0
60,60,5,883327734,1.0
181,325,2,878961814,1.0
119,407,3,887038665,1.0
287,1,5,875334088,1.0
216,228,3,880245642,1.0
203,471,4,880434463,1.0
213,176,4,878956338,1.0
286,288,5,875806672,1.0
99,111,1,885678886,1.0
65,47,2,879216672,1.0
295,194,4,879517412,1.0
269,217,2,891451610,1.0
85,259,2,881705026,1.0
137,144,5,881433689,1.0
257,137,4,882049932,1.0
111,328,4,891679939,1.0
91,480,4,891438875,1.0
215,211,4,891436202,1.0
1,20,4,887431883,1.0
303,404,4,879468375,1.0
299,305,3,879737314,1.0
187,210,4,879465242,1.0
222,278,2,877563913,1.0
285,191,4,890595859,1.0
303,252,3,879544791,1.0
96,156,4,884402860,1.0
7,430,3,891352178,1.0
116,350,3,886977926,1.0
73,480,4,888625753,1.0
269,246,5,891457067,1.0
263,419,5,891299514,1.0
70,431,3,884150257,1.0
221,475,4,875244204,1.0
72,182,5,880036515,1.0
25,357,4,885852757,1.0
290,50,5,880473582,1.0
299,303,3,877618584,1.0
264,294,3,886121516,1.0
200,365,5,884129962,1.0
187,135,4,879465653,1.0
184,187,4,889909024,1.0
63,289,2,875746985,1.0
13,229,4,882397650,1.0
298,486,3,884183063,1.0
235,185,4,889655435,1.0
246,94,2,884923505,1.0
92,168,4,875653723,1.0
307,174,4,879283480,1.0
303,200,4,879468459,1.0
72,54,3,880036854,1.0
164,406,2,889402389,1.0
117,150,4,880125101,1.0
224,77,4,888103872,1.0
94,184,2,891720862,1.0
281,338,2,881200457,1.0
130,109,3,874953794,1.0
128,371,1,879966954,1.0
254,229,4,886474580,1.0
64,381,4,879365491,1.0
151,176,2,879524293,1.0
45,25,4,881014015,1.0
276,57,3,874787526,1.0
234,187,4,892079140,1.0
181,306,1,878962006,1.0
21,370,1,874951293,1.0
293,249,3,888905229,1.0
197,346,3,891409070,1.0
276,142,3,874792945,1.0
308,427,4,887736584,1.0
131,126,4,883681514,1.0
109,8,3,880572642,1.0
198,58,3,884208173,1.0
234,448,3,892335501,1.0
244,265,4,880606634,1.0
90,289,3,891382310,1.0
157,25,3,886890787,1.0
305,71,3,886323684,1.0
119,382,5,874781742,1.0
21,222,2,874951382,1.0
231,181,4,888605273,1.0
288,132,3,886374129,1.0
301,33,4,882078228,1.0
90,259,2,891382392,1.0
308,55,3,887738760,1.0
56,121,5,892679480,1.0
62,12,4,879373613,1.0
276,40,3,874791871,1.0
152,301,3,880147407,1.0
79,303,4,891271203,1.0
138,484,4,879024127,1.0
308,81,5,887737293,1.0
75,284,2,884050393,1.0
269,198,4,891447062,1.0
307,94,3,877122695,1.0
269,22,1,891448072,1.0
69,240,3,882126156,1.0
10,7,4,877892210,1.0
22,376,3,878887112,1.0
279,399,4,875313859,1.0
269,234,1,891449406,1.0
6,98,5,883600680,1.0
298,181,4,884125629,1.0
282,325,1,881703044,1.0
78,323,1,879633567,1.0
118,200,5,875384647,1.0
171,292,4,891034835,1.0
70,217,4,884151119,1.0
10,100,5,877891747,1.0
245,181,4,888513664,1.0
107,333,3,891264267,1.0
276,70,4,874790826,1.0
244,17,2,880607205,1.0
189,56,5,893265263,1.0
226,242,5,883888671,1.0
276,417,4,874792907,1.0
214,478,4,891544052,1.0
306,235,4,876504354,1.0
222,26,3,878183043,1.0
60,430,5,883326122,1.0
56,71,4,892683275,1.0
42,274,5,881105817,1.0
1,202,5,875072442,1.0
173,289,4,877556988,1.0
185,23,4,883524249,1.0
244,381,4,880604077,1.0
150,293,4,878746946,1.0
7,497,4,891352134,1.0
178,317,4,882826915,1.0
97,222,5,884238887,1.0
109,127,2,880563471,1.0
117,268,5,880124306,1.0
207,13,3,875506839,1.0
246,409,2,884923372,1.0
87,367,4,879876702,1.0
101,304,3,877135677,1.0
256,127,4,882164406,1.0
213,235,1,878955115,1.0
18,86,4,880129731,1.0
5,439,1,878844423,1.0
193,407,4,889127921,1.0
5,225,2,875635723,1.0
22,128,5,878887983,1.0
311,432,4,884365485,1.0
8,22,5,879362183,1.0
276,188,4,874792547,1.0
222,173,5,878183043,1.0
299,134,4,878192311,1.0
1,171,5,889751711,1.0
308,295,3,887741461,1.0
165,216,4,879525778,1.0
222,49,3,878183512,1.0
181,121,4,878962623,1.0
200,11,5,884129542,1.0
90,25,5,891384789,1.0
208,216,5,883108324,1.0
263,96,4,891298336,1.0
134,323,4,891732335,1.0
2,292,4,888550774,1.0
49,302,4,888065432,1.0
286,153,5,877531406,1.0
205,304,3,888284313,1.0
22,80,4,878887227,1.0
234,318,4,892078890,1.0
223,328,3,891548959,1.0
15,25,3,879456204,1.0
268,147,4,876514002,1.0
274,405,4,878945840,1.0
7,492,5,891352010,1.0
268,217,2,875744501,1.0
16,55,5,877717956,1.0
290,161,4,880474293,1.0
56,449,5,892679308,1.0
248,234,4,884534968,1.0
234,10,3,891227851,1.0
308,187,5,887738760,1.0
276,64,5,874787441,1.0
201,272,3,886013700,1.0
295,39,4,879518279,1.0
293,423,3,888906070,1.0
276,181,5,874786488,1.0
217,2,3,889069782,1.0
189,20,5,893264466,1.0
267,121,3,878970681,1.0
126,294,3,887855087,1.0
125,80,4,892838865,1.0
43,120,4,884029430,1.0
253,259,2,891628883,1.0
42,44,3,881108548,1.0
268,21,3,875742822,1.0
262,28,3,879792220,1.0
234,81,3,892334680,1.0
29,245,3,882820803,1.0
236,57,5,890116575,1.0
232,52,5,888550130,1.0
37,288,4,880915258,1.0
141,245,3,884584426,1.0
235,230,4,889655162,1.0
102,70,3,888803537,1.0
77,172,3,884752562,1.0
62,68,1,879374969,1.0
178,433,4,882827834,1.0
85,51,2,879454782,1.0
77,474,5,884732407,1.0
286,99,4,878141681,1.0
90,258,3,891382121,1.0
295,190,4,879517062,1.0
224,69,4,888082495,1.0
272,317,4,879454977,1.0
207,318,5,877124871,1.0
234,487,3,892079237,1.0
87,82,5,879875774,1.0
44,449,5,883613334,1.0
306,287,4,876504442,1.0
194,172,3,879521474,1.0
94,62,3,891722933,1.0
108,100,4,879879720,1.0
230,304,5,880484286,1.0
54,302,4,880928519,1.0
90,22,4,891384357,1.0
286,357,4,877531537,1.0
14,269,4,892242403,1.0
311,179,2,884365357,1.0
92,121,5,875640679,1.0
21,440,1,874951798,1.0
181,405,4,878962919,1.0
44,443,5,878348289,1.0
244,183,4,880606043,1.0
1,265,4,878542441,1.0
270,25,5,876954456,1.0
299,387,2,889502756,1.0
239,272,5,889181247,1.0
216,55,5,880245145,1.0
254,121,3,886472369,1.0
178,385,4,882826982,1.0
194,23,4,879522819,1.0
188,143,5,875072674,1.0
276,294,4,874786366,1.0
161,48,1,891170745,1.0
47,324,3,879439078,1.0
7,378,5,891353011,1.0
59,92,5,888204997,1.0
69,268,5,882027109,1.0
10,461,3,877888944,1.0
21,129,4,874951382,1.0
58,9,4,884304328,1.0
194,152,3,879549996,1.0
7,200,5,891353543,1.0
113,126,5,875076827,1.0
173,328,5,877557028,1.0
95,233,4,879196354,1.0
16,194,5,877720733,1.0
59,323,4,888206809,1.0
43,203,4,883955224,1.0
79,50,4,891271545,1.0
235,70,5,889655619,1.0
125,190,5,892836309,1.0
284,322,3,885329671,1.0
303,161,5,879468547,1.0
254,378,3,886474396,1.0
104,301,2,888442275,1.0
6,463,4,883601713,1.0
279,122,1,875297433,1.0
286,298,4,875807004,1.0
222,448,3,878183565,1.0
297,57,5,875239383,1.0
254,357,3,886472466,1.0
109,475,1,880563641,1.0
244,310,3,880601905,1.0
6,301,2,883600406,1.0
256,443,3,882164727,1.0
104,285,4,888465201,1.0
21,447,5,874951695,1.0
111,301,4,891680028,1.0
18,408,5,880129628,1.0
25,222,4,885852817,1.0
270,98,5,876955868,1.0
68,237,5,876974133,1.0
83,215,4,880307940,1.0
6,258,2,883268278,1.0
89,216,5,879459859,1.0
128,317,4,879968029,1.0
184,412,2,889912691,1.0
286,175,5,877532470,1.0
256,86,5,882165103,1.0
221,48,5,875245462,1.0
140,332,3,879013617,1.0
11,227,3,891905896,1.0
201,203,5,884114471,1.0
150,181,5,878746685,1.0
126,245,3,887854726,1.0
20,208,2,879669401,1.0
213,133,3,878955973,1.0
222,379,1,878184290,1.0
223,11,3,891550649,1.0
215,421,4,891435704,1.0
218,208,3,877488366,1.0
275,186,3,880314383,1.0
160,462,4,876858346,1.0
195,273,4,878019342,1.0
224,178,4,888082468,1.0
5,110,1,875636493,1.0
2,251,5,888552084,1.0
292,9,4,881104148,1.0
85,228,3,882813248,1.0
83,281,5,880307072,1.0
87,401,2,879876813,1.0
1,155,2,878542201,1.0
222,53,5,878184113,1.0
24,64,5,875322758,1.0
82,56,3,878769410,1.0
161,318,3,891170824,1.0
196,393,4,881251863,1.0
56,91,4,892683275,1.0
82,477,3,876311344,1.0
7,472,2,891353357,1.0
226,56,4,883889102,1.0
16,8,5,877722736,1.0
180,202,3,877128388,1.0
203,93,4,880434940,1.0
145,56,5,875271896,1.0
288,305,4,886372527,1.0
17,13,3,885272654,1.0
313,117,4,891015319,1.0
148,1,4,877019411,1.0
197,347,4,891409070,1.0
21,164,5,874951695,1.0
239,491,5,889181015,1.0
185,287,5,883526288,1.0
297,89,4,875239125,1.0
303,68,4,879467361,1.0
186,250,1,879023607,1.0
73,206,3,888625754,1.0
94,216,3,885870665,1.0
239,194,5,889178833,1.0
280,1,4,891700426,1.0
1,117,3,874965739,1.0
303,397,1,879543831,1.0
60,162,4,883327734,1.0
198,258,4,884204501,1.0
6,69,3,883601277,1.0
233,375,4,876374419,1.0
110,38,3,886988574,1.0
13,418,2,882398763,1.0
214,131,3,891544465,1.0
296,228,4,884197264,1.0
222,87,3,878182589,1.0
217,182,2,889070109,1.0
85,433,3,879828720,1.0
239,234,3,889178762,1.0
13,72,4,882141727,1.0
194,77,3,879527421,1.0
109,178,3,880572950,1.0
230,172,4,880484523,1.0
59,485,2,888204466,1.0
313,478,3,891014373,1.0
62,182,5,879375169,1.0
198,234,3,884207833,1.0
65,125,4,879217509,1.0
90,12,5,891383241,1.0
100,354,2,891375260,1.0
283,432,5,879297965,1.0
275,418,3,875154718,1.0
311,98,5,884364502,1.0
130,105,4,876251160,1.0
269,252,1,891456350,1.0
286,73,5,877532965,1.0
56,222,5,892679439,1.0
210,204,5,887730676,1.0
239,9,5,889180446,1.0
96,87,4,884403531,1.0
297,73,2,875239691,1.0
249,239,3,879572284,1.0
84,121,4,883452307,1.0
275,265,4,880314031,1.0
125,382,1,892836623,1.0
70,399,4,884068521,1.0
311,9,4,884963365,1.0
244,172,4,880605665,1.0
53,281,4,879443288,1.0
198,118,2,884206513,1.0
26,125,4,891371676,1.0
151,13,3,879542688,1.0
124,496,1,890286933,1.0
24,191,5,875323003,1.0
271,65,3,885849419,1.0
234,241,2,892335042,1.0
293,137,3,888904653,1.0
201,432,3,884111312,1.0
75,240,1,884050661,1.0
13,181,5,882140354,1.0
207,68,2,877125350,1.0
2,50,5,888552084,1.0
144,125,4,888104191,1.0
188,443,4,875074329,1.0
276,324,4,874786419,1.0
72,234,4,880037418,1.0
83,385,4,887665549,1.0
109,402,4,880581344,1.0
207,107,3,876198301,1.0
185,216,4,883526268,1.0
14,213,5,890881557,1.0
149,319,2,883512658,1.0
57,79,5,883698495,1.0
253,97,4,891628501,1.0
284,269,4,885328991,1.0
121,180,3,891388286,1.0
62,86,2,879374640,1.0
291,418,4,875086920,1.0
293,380,2,888907527,1.0
207,58,3,875991047,1.0
194,187,4,879520813,1.0
109,97,3,880578711,1.0
297,275,5,874954260,1.0
181,334,1,878961749,1.0
78,255,4,879633745,1.0
11,425,4,891904300,1.0
308,59,4,887737647,1.0
297,234,3,875239018,1.0
250,204,2,878091682,1.0
8,50,5,879362124,1.0
186,148,4,891719774,1.0
5,454,1,875721432,1.0
291,376,3,875086534,1.0
175,127,5,877107640,1.0
276,419,5,874792907,1.0
83,210,5,880307751,1.0
153,174,1,881371140,1.0
62,302,3,879371909,1.0
268,298,3,875742647,1.0
286,44,3,877532173,1.0
279,168,5,875296435,1.0
276,474,5,889174904,1.0
62,59,4,879373821,1.0
254,219,1,886475980,1.0
83,97,4,880308690,1.0
63,100,5,875747319,1.0
16,178,5,877719333,1.0
297,233,2,875239914,1.0
85,25,2,879452769,1.0
42,98,4,881106711,1.0
303,393,4,879484981,1.0
274,50,5,878944679,1.0
104,299,3,888442436,1.0
184,98,4,889908539,1.0
217,27,1,889070011,1.0
201,148,1,884140751,1.0
296,222,5,884196640,1.0
196,381,4,881251728,1.0
69,427,3,882145465,1.0
72,196,4,880036747,1.0
256,472,4,882152471,1.0
128,182,4,879967225,1.0
7,171,3,891351287,1.0
286,85,5,877533224,1.0
172,220,4,875537441,1.0
308,436,4,887739257,1.0
59,235,1,888203658,1.0
220,298,4,881198966,1.0
21,324,4,874950889,1.0
285,269,4,890595313,1.0
207,65,3,878104594,1.0
220,333,3,881197771,1.0
210,70,4,887730589,1.0
181,14,1,878962392,1.0
158,128,2,880134296,1.0
75,237,2,884050309,1.0
199,221,4,883782854,1.0
297,25,4,874954497,1.0
276,78,4,877934828,1.0
293,325,2,888904353,1.0
301,138,2,882079446,1.0
1,47,4,875072125,1.0
164,281,4,889401906,1.0
7,451,5,891353892,1.0
233,177,4,877661496,1.0
202,283,3,879727153,1.0
214,117,4,891543241,1.0
277,257,3,879543487,1.0
194,212,1,879524216,1.0
95,68,4,879196231,1.0
25,257,4,885853415,1.0
6,23,4,883601365,1.0
313,436,4,891029877,1.0
22,241,3,878888025,1.0
66,181,5,883601425,1.0
262,174,3,879791948,1.0
206,302,5,888180227,1.0
222,22,5,878183285,1.0
76,61,4,875028123,1.0
314,28,5,877888346,1.0
13,147,3,882397502,1.0
44,258,4,878340824,1.0
303,418,4,879483510,1.0
16,89,2,877717833,1.0
248,117,5,884535433,1.0
125,318,5,879454309,1.0
268,386,2,875743978,1.0
291,15,5,874833668,1.0
234,147,3,892335372,1.0
239,96,5,889178798,1.0
15,331,3,879455166,1.0
94,155,2,891723807,1.0
136,89,4,882848925,1.0
223,423,3,891550684,1.0
82,194,4,878770027,1.0
145,355,3,888396967,1.0
179,339,1,892151366,1.0
178,199,4,882826306,1.0
10,488,5,877888613,1.0
116,331,3,876451911,1.0
23,258,5,876785704,1.0
308,174,4,887736696,1.0
185,114,4,883524320,1.0
188,237,3,875073648,1.0
234,98,4,892078567,1.0
194,239,3,879522917,1.0
94,24,4,885873423,1.0
122,378,4,879270769,1.0
312,100,4,891698613,1.0
262,64,5,879793022,1.0
154,242,3,879138235,1.0
99,403,4,885680374,1.0
83,43,4,880308690,1.0
130,307,4,877984546,1.0
174,402,5,886513729,1.0
256,487,5,882164231,1.0
59,177,4,888204349,1.0
161,168,1,891171174,1.0
244,53,3,880607489,1.0
250,196,4,878091818,1.0
43,40,3,883956468,1.0
285,150,5,890595636,1.0
61,323,3,891206450,1.0
222,106,2,883816184,1.0
4,264,3,892004275,1.0
304,259,1,884967253,1.0
37,403,5,880915942,1.0
49,68,1,888069513,1.0
165,372,5,879525987,1.0
176,324,5,886047292,1.0
3,335,1,889237269,1.0
44,15,4,878341343,1.0
190,117,4,891033697,1.0
29,189,4,882821942,1.0
94,174,4,885870231,1.0
117,181,5,880124648,1.0
19,435,5,885412840,1.0
194,191,4,879521856,1.0
158,24,4,880134261,1.0
56,447,4,892679067,1.0
262,223,3,879791816,1.0
214,137,4,891543227,1.0
188,96,5,875073128,1.0
58,173,5,884305353,1.0
244,154,5,880606385,1.0
254,230,4,886472400,1.0
230,138,3,880485197,1.0
16,209,5,877722736,1.0
248,257,3,884535840,1.0
297,432,4,875239658,1.0
312,133,5,891699296,1.0
151,12,5,879524368,1.0
305,483,5,886323068,1.0
141,258,5,884584338,1.0
44,240,4,878346997,1.0
186,263,3,879023571,1.0
214,213,4,891544414,1.0
233,208,4,880610814,1.0
104,287,2,888465347,1.0
312,153,2,891699491,1.0
1,222,4,878873388,1.0
206,323,1,888179833,1.0
230,419,4,880484587,1.0
56,450,3,892679374,1.0
205,316,4,888284710,1.0
14,174,5,890881294,1.0
279,89,4,875306910,1.0
5,424,1,875635807,1.0
112,331,4,884992603,1.0
296,429,5,884197330,1.0
18,202,3,880130515,1.0
87,210,5,879875734,1.0
10,285,5,877889186,1.0
181,328,3,878961227,1.0
23,463,4,874785843,1.0
234,228,3,892079190,1.0
66,1,3,883601324,1.0
216,174,5,881432488,1.0
290,208,3,880475245,1.0
264,448,2,886122031,1.0
4,303,5,892002352,1.0
64,433,2,889740286,1.0
5,1,4,875635748,1.0
276,357,5,874787526,1.0
62,433,5,879375588,1.0
239,475,5,889178689,1.0
293,166,3,888905520,1.0
130,234,5,875216932,1.0
264,70,4,886123596,1.0
208,197,5,883108797,1.0
3,245,1,889237247,1.0
99,246,3,888469392,1.0
239,430,3,889180338,1.0
160,160,5,876862078,1.0
210,97,5,887736454,1.0
299,240,2,877878414,1.0
28,217,3,881961671,1.0
305,79,3,886324276,1.0
82,343,1,884713755,1.0
207,25,4,876079113,1.0
109,1,4,880563619,1.0
15,222,3,879455730,1.0
152,111,5,880148782,1.0
194,160,2,879551380,1.0
92,241,3,875655961,1.0
77,91,3,884752924,1.0
177,321,2,880130481,1.0
131,221,3,883681561,1.0
197,302,3,891409070,1.0
227,50,4,879035347,1.0
85,282,3,879829618,1.0
295,72,4,879518714,1.0
181,1,3,878962392,1.0
277,255,4,879544145,1.0
279,96,4,875310606,1.0
1,253,5,874965970,1.0
18,182,4,880130640,1.0
87,177,5,879875940,1.0
177,69,1,880131088,1.0
213,13,4,878955139,1.0
125,134,5,879454532,1.0
291,428,5,874871766,1.0
25,208,4,885852337,1.0
288,272,5,889225463,1.0
271,56,3,885848559,1.0
5,363,3,875635225,1.0
70,419,5,884065035,1.0
199,268,5,883782509,1.0
201,209,3,884112801,1.0
99,274,1,885679157,1.0
59,77,4,888206254,1.0
184,277,3,889907971,1.0
222,88,4,878183336,1.0
38,161,5,892432062,1.0
59,418,2,888205188,1.0
104,300,3,888442275,1.0
121,14,5,891390014,1.0
252,277,4,891456797,1.0
303,411,4,879483802,1.0
308,215,3,887737483,1.0
117,15,5,880125887,1.0
246,239,3,884921380,1.0
85,187,5,879454235,1.0
239,81,3,889179808,1.0
59,54,4,888205921,1.0
256,220,3,882151690,1.0
216,196,5,880245145,1.0
203,282,1,880434919,1.0
13,195,3,881515296,1.0
144,153,5,888105823,1.0
100,268,3,891374982,1.0
210,274,5,887730676,1.0
94,471,4,891721642,1.0
1,113,5,878542738,1.0
76,175,4,875028853,1.0
121,117,1,891388600,1.0
85,13,3,879452866,1.0
303,426,3,879542535,1.0
212,180,1,879303974,1.0
6,492,5,883601089,1.0
181,240,1,878963122,1.0
184,191,4,889908716,1.0
310,116,5,879436104,1.0
313,22,3,891014870,1.0
13,121,5,882397503,1.0
43,5,4,875981421,1.0
58,214,2,884305296,1.0
215,164,3,891436633,1.0
62,288,2,879371909,1.0
280,127,5,891702544,1.0
94,218,3,891721851,1.0
35,243,2,875459046,1.0
11,38,3,891905936,1.0
