291u,376i,3
175u,127i,5
276u,419i,5
268u,298i,3
286u,44i,3
279u,168i,5
63u,100i,5
16u,178i,5
297u,233i,2
286u,85i,5
172u,220i,4
21u,324i,4
207u,65i,3
297u,25i,4
276u,78i,4
1u,47i,4
233u,177i,4
222u,22i,5
76u,61i,4
314u,28i,5
44u,258i,4
16u,89i,2
268u,386i,2
291u,15i,5
10u,488i,5
116u,331i,3
23u,258i,5
188u,237i,3
130u,307i,4
250u,196i,4
44u,15i,4
188u,96i,5
16u,209i,5
297u,432i,4
279u,89i,4
5u,424i,1
10u,285i,5
23u,463i,4
5u,1i,4
276u,357i,5
130u,234i,5
160u,160i,5
299u,240i,2
207u,25i,4
92u,241i,3
279u,96i,4
1u,253i,5
291u,428i,5
5u,363i,3
222u,88i,4
76u,175i,4
43u,5i,4
35u,243i,2
5u,98i,3
81u,280i,4
116u,250i,4
160u,430i,5
287u,252i,1
116u,255i,3
145u,22i,5
182u,69i,5
23u,381i,4
265u,471i,4
92u,176i,5
92u,180i,5
294u,282i,3
101u,222i,3
1u,227i,4
287u,294i,5
92u,216i,3
82u,455i,4
145u,448i,5
118u,475i,5
306u,14i,5
268u,364i,3
16u,56i,5
291u,7i,5
291u,70i,4
24u,367i,2
92u,115i,3
180u,68i,5
188u,218i,5
276u,273i,4
172u,462i,3
101u,471i,3
5u,102i,3
207u,192i,3
145u,472i,3
92u,15i,3
1u,17i,3
82u,14i,4
92u,81i,3
221u,327i,4
286u,154i,4
276u,157i,5
250u,404i,4
289u,282i,3
148u,140i,1
101u,405i,4
279u,79i,3
81u,169i,4
276u,364i,3
276u,226i,4
160u,56i,5
268u,1i,3
299u,235i,1
297u,182i,3
23u,172i,4
294u,127i,5
130u,206i,3
286u,231i,3
5u,211i,4
160u,117i,4
250u,244i,4
307u,265i,3
92u,24i,3
276u,38i,3
286u,34i,5
21u,103i,1
268u,94i,2
270u,97i,4
92u,219i,4
5u,382i,5
16u,155i,3
21u,98i,5
314u,95i,5
270u,370i,5
101u,281i,2
314u,276i,1
207u,4i,4
21u,299i,1
270u,83i,4
275u,449i,3
21u,457i,1
16u,471i,3
291u,250i,4
291u,471i,4
297u,218i,3
148u,114i,5
276u,246i,4
67u,64i,5
291u,214i,4
314u,417i,4
68u,7i,3
306u,242i,5
130u,267i,5
63u,20i,3
148u,70i,5
276u,43i,1
101u,252i,3
275u,173i,3
130u,245i,1
116u,7i,2
145u,260i,4
160u,187i,5
43u,151i,4
10u,289i,4
268u,63i,1
287u,257i,4
279u,491i,5
145u,393i,5
276u,180i,5
63u,50i,4
5u,62i,4
5u,231i,2
286u,258i,4
1u,64i,5
175u,96i,3
180u,431i,4
275u,258i,3
268u,470i,3
221u,69i,4
175u,71i,4
270u,53i,4
162u,181i,4
268u,52i,3
207u,121i,3
270u,466i,5
173u,286i,5
222u,29i,3
292u,328i,3
63u,222i,3
92u,289i,3
268u,264i,3
16u,191i,5
233u,99i,3
67u,147i,3
294u,222i,4
81u,3i,4
92u,106i,3
276u,406i,2
276u,34i,2
23u,170i,4
259u,269i,3
276u,384i,3
291u,226i,5
113u,326i,5
287u,249i,5
221u,204i,4
173u,323i,5
279u,65i,1
43u,64i,5
130u,366i,5
279u,42i,4
43u,66i,4
276u,291i,3
92u,453i,1
291u,466i,5
92u,79i,4
5u,407i,3
222u,135i,5
268u,135i,4
287u,11i,5
21u,184i,4
145u,183i,5
286u,133i,4
286u,7i,4
287u,56i,5
102u,300i,3
145u,13i,5
50u,253i,5
222u,157i,4
291u,54i,4
172u,488i,3
268u,83i,4
145u,299i,4
297u,286i,5
145u,460i,1
207u,203i,3
276u,85i,3
113u,329i,3
279u,393i,1
222u,323i,3
119u,213i,5
116u,185i,3
130u,332i,4
233u,482i,4
30u,82i,4
268u,42i,4
207u,410i,3
16u,144i,5
299u,238i,4
291u,159i,4
10u,489i,4
130u,161i,4
291u,366i,3
222u,153i,4
207u,98i,4
222u,298i,4
286u,151i,5
116u,262i,3
148u,495i,4
291u,77i,4
5u,423i,4
289u,7i,4
221u,268i,5
222u,172i,5
276u,301i,4
297u,198i,3
276u,11i,5
222u,210i,4
287u,92i,4
195u,181i,5
1u,92i,3
276u,104i,1
130u,200i,5
314u,9i,4
21u,298i,5
68u,118i,2
188u,474i,4
222u,25i,3
307u,431i,4
23u,404i,4
160u,3i,3
195u,407i,2
162u,121i,4
76u,135i,5
116u,248i,3
188u,191i,3
270u,306i,5
250u,260i,4
270u,327i,5
16u,92i,4
130u,410i,5
1u,121i,4
222u,426i,1
294u,288i,5
221u,468i,3
207u,14i,4
279u,163i,5
1u,114i,5
180u,79i,3
250u,2i,4
101u,282i,3
67u,1i,3
291u,99i,4
268u,68i,4
1u,134i,4
330u,11i,4
188u,88i,4
291u,273i,3
286u,158i,3
270u,230i,3
113u,294i,4
16u,168i,4
268u,250i,4
68u,411i,1
233u,357i,5
330u,136i,5
297u,216i,4
276u,429i,5
297u,20i,4
1u,98i,4
268u,205i,5
279u,174i,4
307u,21i,4
82u,15i,3
1u,186i,4
276u,401i,3
23u,213i,3
63u,237i,3
297u,202i,3
81u,476i,2
207u,133i,4
331u,7i,4
286u,83i,5
330u,235i,5
24u,153i,4
222u,69i,5
331u,486i,3
314u,90i,2
268u,425i,4
10u,463i,4
92u,386i,3
268u,374i,2
291u,385i,4
291u,324i,1
148u,172i,5
50u,475i,5
188u,159i,3
299u,24i,3
24u,427i,5
5u,384i,3
221u,172i,5
207u,170i,4
289u,1i,3
130u,56i,5
222u,58i,3
145u,411i,2
265u,7i,2
180u,67i,1
259u,210i,4
23u,183i,3
207u,290i,2
221u,250i,5
92u,134i,4
145u,278i,4
221u,318i,5
81u,411i,2
43u,328i,4
268u,121i,2
207u,468i,4
270u,148i,4
331u,479i,2
1u,84i,4
101u,369i,2
307u,175i,4
1u,31i,3
43u,286i,4
16u,70i,4
286u,425i,2
207u,131i,3
331u,133i,3
297u,443i,2
81u,471i,3
5u,267i,4
291u,460i,5
14u,111i,3
195u,100i,5
130u,172i,5
1u,70i,3
76u,276i,5
30u,181i,4
291u,122i,3
92u,175i,4
16u,443i,5
43u,498i,5
1u,60i,5
279u,382i,4
119u,154i,5
300u,243i,4
1u,177i,5
10u,48i,4
130u,231i,3
10u,203i,4
173u,300i,4
268u,99i,3
297u,301i,4
63u,150i,4
297u,22i,4
148u,177i,2
276u,58i,4
268u,432i,3
145u,25i,2
289u,410i,2
1u,27i,2
5u,445i,3
297u,300i,3
259u,405i,3
10u,218i,4
148u,185i,1
276u,318i,5
286u,100i,3
157u,150i,5
173u,322i,4
276u,76i,4
1u,260i,1
207u,273i,4
162u,230i,2
82u,147i,3
71u,285i,3
5u,167i,2
67u,240i,5
118u,174i,5
118u,433i,5
188u,204i,4
81u,273i,4
43u,15i,5
250u,127i,4
207u,269i,4
270u,387i,5
130u,204i,5
336u,66i,3
1u,145i,2
331u,47i,5
1u,174i,5
10u,124i,5
81u,118i,2
291u,53i,5
1u,159i,3
92u,431i,4
218u,194i,3
23u,215i,2
291u,168i,5
279u,275i,3
1u,56i,4
188u,234i,4
265u,279i,2
200u,225i,4
63u,246i,3
270u,70i,5
21u,445i,3
259u,176i,4
10u,283i,4
309u,333i,3
297u,223i,5
250u,174i,3
270u,159i,4
306u,275i,4
188u,357i,4
1u,80i,4
314u,73i,4
5u,222i,4
314u,468i,4
291u,17i,4
276u,56i,5
67u,405i,5
307u,393i,3
268u,252i,3
130u,71i,5
130u,50i,5
297u,282i,3
276u,176i,5
276u,66i,3
306u,319i,4
265u,472i,3
116u,257i,3
21u,295i,3
294u,10i,3
63u,109i,4
43u,235i,3
10u,4i,4
299u,174i,4
287u,218i,5
162u,298i,4
30u,289i,2
286u,248i,5
276u,207i,4
23u,88i,3
5u,403i,3
270u,281i,5
63u,251i,4
162u,222i,4
286u,164i,3
21u,218i,4
130u,418i,5
43u,7i,4
286u,432i,3
286u,13i,2
23u,90i,2
275u,252i,2
16u,151i,5
336u,108i,3
21u,439i,1
331u,69i,5
299u,168i,4
276u,250i,4
145u,109i,4
268u,248i,3
306u,306i,5
330u,121i,4
291u,147i,4
314u,54i,4
92u,87i,3
71u,462i,5
130u,125i,5
297u,277i,3
221u,17i,4
160u,126i,3
5u,173i,4
5u,241i,1
297u,480i,4
92u,85i,3
180u,433i,5
175u,31i,4
1u,235i,5
63u,6i,3
268u,404i,4
297u,194i,3
297u,86i,5
286u,142i,4
222u,164i,4
16u,288i,3
180u,121i,5
63u,301i,5
148u,98i,3
279u,67i,4
207u,134i,4
160u,93i,5
343u,186i,4
250u,294i,1
68u,405i,3
291u,410i,5
130u,413i,3
130u,55i,5
1u,120i,1
113u,321i,3
222u,250i,2
330u,51i,5
24u,372i,4
297u,12i,5
343u,55i,3
330u,215i,5
21u,424i,1
119u,275i,5
118u,324i,4
221u,100i,5
119u,193i,4
306u,476i,3
23u,83i,4
1u,215i,3
270u,379i,5
130u,90i,4
221u,32i,4
148u,214i,5
291u,421i,4
221u,467i,4
286u,196i,4
116u,195i,4
222u,293i,3
207u,186i,4
180u,83i,5
275u,202i,3
250u,64i,5
299u,26i,4
221u,39i,4
294u,24i,4
299u,270i,4
222u,231i,2
299u,32i,3
68u,178i,5
160u,124i,4
343u,44i,3
268u,123i,3
16u,294i,4
119u,235i,5
279u,13i,3
21u,56i,5
297u,97i,5
21u,106i,2
346u,213i,3
10u,22i,5
299u,71i,3
221u,92i,4
1u,104i,1
21u,288i,3
76u,100i,5
268u,163i,2
35u,242i,2
279u,415i,3
16u,22i,5
10u,155i,4
180u,213i,5
92u,132i,3
343u,135i,5
276u,383i,2
268u,154i,4
314u,29i,5
118u,176i,5
279u,202i,4
14u,100i,5
130u,148i,4
130u,229i,4
297u,475i,5
145u,203i,5
5u,234i,2
118u,156i,5
116u,259i,4
81u,93i,3
250u,111i,4
1u,206i,4
299u,137i,4
286u,56i,2
68u,245i,3
268u,16i,3
233u,48i,5
314u,366i,4
299u,50i,4
113u,262i,2
222u,155i,4
76u,258i,3
145u,286i,3
92u,123i,2
43u,216i,5
250u,44i,4
279u,418i,3
250u,485i,4
207u,294i,3
5u,154i,3
222u,436i,4
200u,7i,4
63u,111i,3
55u,144i,5
268u,228i,4
1u,185i,4
21u,219i,5
188u,69i,4
188u,7i,5
342u,288i,5
299u,286i,4
276u,463i,4
160u,79i,4
162u,42i,3
16u,447i,5
343u,82i,5
250u,378i,4
291u,455i,5
343u,47i,4
1u,96i,5
222u,96i,5
286u,96i,4
276u,147i,4
314u,328i,4
188u,211i,4
343u,371i,2
14u,151i,5
148u,71i,5
130u,58i,2
130u,47i,3
5u,436i,5
309u,326i,5
222u,234i,2
300u,322i,4
119u,86i,4
276u,448i,4
92u,42i,4
343u,375i,2
175u,56i,2
16u,230i,5
63u,288i,3
268u,141i,3
1u,213i,2
265u,328i,4
23u,228i,4
130u,228i,4
63u,250i,5
145u,185i,4
343u,76i,4
297u,98i,5
24u,129i,3
92u,48i,4
275u,304i,3
233u,174i,5
130u,222i,4
16u,228i,5
343u,187i,4
21u,217i,3
276u,22i,5
279u,167i,3
162u,174i,4
330u,447i,4
5u,42i,5
162u,50i,5
287u,39i,5
331u,190i,3
286u,234i,3
297u,56i,5
188u,173i,5
119u,486i,4
188u,210i,4
291u,175i,2
279u,408i,5
276u,456i,2
207u,42i,4
23u,421i,5
200u,121i,5
130u,357i,5
23u,28i,3
1u,81i,5
299u,367i,4
113u,100i,4
314u,126i,2
130u,158i,5
279u,412i,3
10u,64i,4
55u,56i,4
160u,21i,1
286u,191i,4
343u,275i,5
294u,118i,3
180u,421i,5
160u,432i,3
5u,422i,4
343u,20i,5
270u,441i,5
291u,470i,3
92u,281i,3
346u,245i,4
343u,12i,5
130u,3i,5
145u,200i,4
307u,427i,3
314u,268i,5
160u,175i,4
294u,250i,5
276u,249i,4
130u,374i,4
346u,62i,3
222u,94i,3
314u,204i,5
23u,188i,3
294u,7i,4
43u,225i,2
346u,4i,4
145u,281i,4
130u,183i,5
222u,419i,2
222u,364i,1
294u,299i,3
268u,31i,4
279u,390i,3
43u,298i,4
342u,132i,5
346u,187i,3
23u,99i,4
276u,290i,4
118u,185i,5
130u,49i,4
14u,7i,5
1u,212i,4
10u,200i,5
342u,25i,2
306u,100i,4
130u,53i,3
331u,100i,4
297u,157i,2
268u,333i,4
299u,378i,3
294u,327i,3
207u,156i,2
233u,98i,5
81u,7i,4
119u,87i,5
233u,418i,4
188u,233i,3
10u,223i,5
1u,143i,1
297u,250i,1
119u,472i,4
233u,286i,3
343u,474i,5
314u,120i,3
336u,13i,3
222u,411i,3
1u,151i,4
71u,475i,5
43u,300i,5
130u,12i,4
207u,135i,2
5u,139i,3
270u,155i,5
222u,4i,3
130u,335i,3
294u,264i,2
297u,50i,5
275u,89i,3
330u,465i,5
162u,151i,3
268u,267i,3
233u,495i,4
188u,195i,3
162u,117i,4
233u,212i,5
330u,8i,5
268u,403i,4
268u,269i,4
291u,396i,4
286u,11i,5
276u,229i,3
343u,423i,5
92u,423i,3
300u,328i,3
268u,114i,5
71u,222i,3
76u,59i,4
102u,248i,3
200u,25i,4
276u,63i,3
81u,410i,4
21u,234i,5
43u,318i,5
130u,84i,4
342u,427i,4
299u,297i,3
268u,483i,5
24u,25i,4
221u,257i,4
116u,199i,4
371u,97i,5
287u,156i,5
43u,289i,4
145u,159i,4
268u,161i,3
276u,81i,4
330u,44i,5
130u,22i,5
291u,379i,3
130u,63i,4
16u,96i,5
1u,175i,5
173u,294i,5
207u,28i,4
346u,33i,5
270u,173i,5
55u,89i,5
24u,477i,5
116u,294i,2
297u,79i,3
307u,428i,4
307u,189i,4
160u,4i,4
314u,42i,5
331u,454i,3
336u,405i,3
175u,176i,3
130u,150i,5
286u,20i,4
148u,228i,4
63u,323i,1
270u,66i,4
314u,143i,5
346u,218i,3
148u,473i,5
268u,395i,2
371u,175i,1
346u,17i,1
207u,183i,2
299u,479i,4
222u,401i,2
23u,32i,3
222u,62i,4
276u,117i,4
291u,237i,4
119u,12i,3
265u,409i,3
268u,108i,3
286u,405i,3
299u,127i,5
221u,129i,5
10u,367i,4
372u,159i,5
346u,232i,3
259u,12i,5
130u,367i,4
336u,202i,1
268u,265i,3
270u,17i,2
367u,250i,5
299u,257i,2
1u,107i,4
314u,402i,4
346u,392i,3
330u,204i,5
346u,167i,2
314u,147i,4
92u,183i,4
92u,318i,2
337u,106i,2
276u,77i,3
44u,9i,5
180u,111i,5
119u,188i,4
367u,246i,4
268u,82i,3
336u,395i,2
291u,41i,4
222u,232i,4
297u,135i,4
291u,101i,4
268u,129i,2
297u,175i,4
233u,69i,5
330u,50i,5
299u,496i,3
294u,325i,3
294u,471i,4
276u,46i,3
276u,265i,4
23u,419i,3
276u,231i,3
279u,464i,4
67u,121i,4
188u,148i,4
76u,474i,5
294u,147i,4
92u,196i,4
270u,156i,5
276u,164i,4
130u,333i,5
188u,13i,4
172u,485i,3
207u,150i,3
286u,89i,4
372u,219i,5
314u,138i,5
346u,237i,4
180u,69i,4
297u,448i,3
342u,156i,4
180u,216i,5
297u,238i,5
297u,235i,2
270u,286i,5
299u,485i,4
233u,97i,5
289u,473i,1
222u,449i,4
343u,25i,2
314u,215i,4
330u,181i,5
346u,133i,5
286u,277i,4
286u,107i,1
200u,151i,3
180u,56i,5
14u,121i,3
270u,222i,5
268u,17i,3
299u,208i,4
279u,175i,5
291u,56i,5
5u,90i,3
160u,209i,4
291u,365i,3
207u,188i,3
63u,13i,4
291u,4i,4
21u,292i,3
10u,135i,5
67u,151i,4
16u,183i,5
297u,116i,4
373u,139i,3
76u,421i,3
5u,153i,5
343u,143i,4
1u,218i,3
270u,241i,5
221u,53i,4
373u,154i,5
24u,275i,5
16u,27i,2
207u,245i,3
373u,2i,4
291u,155i,3
101u,118i,3
268u,232i,3
279u,147i,4
291u,154i,4
331u,277i,4
1u,259i,1
268u,421i,3
130u,405i,4
279u,4i,4
342u,237i,4
343u,211i,5
276u,276i,4
5u,389i,1
148u,357i,5
5u,411i,1
1u,108i,5
336u,117i,3
130u,210i,5
1u,262i,3
92u,273i,4
145u,44i,5
10u,498i,5
276u,69i,4
373u,25i,4
373u,81i,2
21u,325i,4
279u,195i,4
279u,24i,5
268u,153i,5
67u,276i,4
276u,432i,5
182u,172i,5
116u,421i,3
130u,4i,2
92u,471i,4
10u,164i,4
76u,150i,5
5u,109i,5
291u,46i,4
337u,257i,3
68u,288i,4
10u,191i,5
279u,207i,5
10u,496i,5
130u,134i,5
5u,230i,3
43u,275i,4
297u,7i,4
23u,405i,4
188u,98i,5
118u,23i,5
188u,38i,3
119u,385i,5
188u,77i,4
279u,173i,5
314u,105i,4
145u,105i,2
16u,164i,5
337u,230i,5
116u,332i,3
92u,376i,3
265u,181i,2
1u,14i,5
314u,255i,5
343u,367i,4
10u,385i,4
373u,399i,3
92u,88i,3
188u,205i,3
92u,181i,4
148u,169i,5
330u,38i,4
1u,97i,3
250u,480i,5
346u,72i,3
276u,121i,4
276u,238i,5
373u,290i,5
43u,321i,3
373u,230i,4
330u,213i,5
92u,32i,3
43u,50i,4
119u,274i,4
1u,53i,3
172u,478i,3
43u,1i,5
382u,127i,3
373u,151i,4
188u,419i,5
1u,163i,4
286u,50i,4
299u,318i,4
173u,260i,4
265u,15i,3
291u,174i,5
342u,175i,5
23u,380i,5
113u,327i,5
16u,69i,5
130u,254i,2
207u,187i,5
287u,111i,3
287u,240i,2
81u,274i,3
92u,189i,4
92u,191i,4
222u,7i,5
68u,50i,5
330u,275i,5
330u,255i,4
342u,191i,5
259u,180i,5
10u,156i,4
373u,241i,5
336u,208i,2
270u,218i,5
118u,436i,5
92u,190i,4
291u,72i,4
5u,227i,4
342u,56i,5
21u,121i,1
330u,485i,5
373u,420i,4
92u,31i,4
270u,13i,4
92u,11i,4
23u,229i,3
1u,184i,4
291u,28i,4
1u,157i,4
268u,139i,2
270u,295i,5
265u,125i,4
373u,427i,4
268u,209i,4
386u,455i,3
92u,98i,5
76u,64i,5
373u,89i,5
297u,273i,4
30u,255i,4
330u,208i,5
222u,125i,5
299u,100i,3
297u,143i,5
309u,324i,3
55u,254i,2
172u,183i,5
16u,418i,5
371u,24i,4
119u,109i,5
5u,397i,2
372u,200i,5
289u,24i,4
1u,150i,5
373u,68i,5
145u,413i,3
371u,177i,4
286u,477i,3
268u,357i,4
343u,118i,2
233u,205i,4
367u,17i,5
297u,257i,3
330u,97i,5
330u,58i,5
342u,257i,2
113u,322i,3
5u,444i,2
24u,178i,5
130u,240i,4
314u,406i,3
336u,239i,3
291u,179i,5
279u,432i,3
50u,286i,2
343u,483i,5
276u,141i,4
5u,402i,1
279u,1i,3
294u,248i,5
268u,7i,4
1u,183i,5
221u,128i,3
386u,121i,3
314u,399i,3
200u,473i,4
297u,102i,1
270u,288i,5
297u,173i,4
279u,209i,5
346u,134i,5
145u,5i,3
373u,114i,5
130u,281i,4
275u,300i,4
331u,64i,4
130u,282i,5
314u,282i,5
291u,496i,5
279u,265i,5
43u,252i,4
314u,274i,3
268u,244i,4
5u,100i,5
23u,427i,5
119u,174i,4
160u,484i,5
222u,144i,5
10u,99i,5
188u,326i,3
307u,183i,3
276u,449i,2
373u,94i,2
5u,143i,3
10u,194i,4
50u,9i,4
373u,357i,4
1u,248i,4
180u,156i,5
299u,462i,5
372u,183i,5
118u,184i,5
342u,240i,3
250u,92i,5
195u,67i,2
268u,91i,3
1u,128i,4
188u,79i,5
276u,418i,4
342u,95i,4
343u,303i,4
145u,273i,5
292u,288i,3
276u,436i,4
92u,214i,4
113u,319i,2
5u,370i,1
373u,278i,5
287u,461i,5
222u,280i,3
343u,228i,5
180u,403i,3
300u,261i,3
291u,156i,5
279u,90i,3
346u,415i,2
287u,301i,3
250u,71i,5
337u,371i,4
276u,450i,1
342u,58i,5
160u,32i,5
5u,176i,3
113u,242i,2
314u,155i,5
276u,4i,4
160u,109i,2
182u,423i,5
346u,128i,2
16u,160i,4
76u,197i,5
222u,8i,1
342u,189i,5
92u,159i,4
130u,284i,2
250u,184i,1
343u,333i,3
113u,324i,2
286u,55i,4
382u,276i,3
279u,290i,4
250u,324i,2
259u,108i,4
343u,191i,5
130u,94i,5
16u,99i,5
276u,420i,4
276u,404i,4
291u,48i,5
16u,479i,5
10u,447i,4
5u,441i,1
10u,418i,4
92u,238i,5
343u,163i,5
314u,218i,4
336u,451i,2
276u,232i,3
1u,148i,2
222u,239i,5
367u,441i,3
291u,383i,2
173u,242i,5
145u,7i,5
5u,69i,1
268u,182i,4
116u,286i,3
130u,66i,5
314u,5i,4
50u,125i,2
157u,1i,5
67u,472i,4
275u,95i,3
145u,39i,4
279u,105i,4
92u,161i,2
43u,432i,3
21u,118i,1
276u,302i,5
373u,179i,3
172u,430i,3
373u,228i,4
188u,485i,3
118u,474i,5
119u,250i,2
346u,31i,4
102u,298i,3
160u,118i,3
92u,215i,4
43u,98i,5
268u,370i,2
1u,193i,4
342u,108i,4
222u,196i,5
286u,168i,4
76u,325i,2
175u,183i,4
307u,153i,5
50u,123i,4
259u,357i,5
250u,195i,2
188u,56i,4
286u,29i,2
306u,13i,4
382u,25i,2
101u,121i,4
291u,66i,4
382u,171i,3
180u,28i,3
398u,227i,2
398u,181i,4
233u,82i,4
279u,63i,3
336u,282i,3
275u,117i,3
250u,223i,4
265u,477i,3
331u,58i,3
21u,441i,3
130u,39i,4
24u,294i,3
382u,474i,5
371u,237i,5
291u,375i,1
364u,321i,2
276u,307i,4
372u,148i,5
398u,69i,5
24u,286i,5
275u,222i,4
373u,204i,5
276u,203i,4
275u,102i,3
371u,179i,3
330u,72i,5
1u,264i,2
130u,496i,5
299u,482i,4
279u,214i,3
319u,302i,4
382u,290i,4
330u,47i,5
92u,96i,4
92u,393i,3
119u,199i,5
76u,288i,2
148u,116i,5
373u,58i,4
299u,222i,2
101u,109i,2
63u,300i,4
14u,475i,3
276u,168i,5
398u,481i,3
222u,9i,5
268u,474i,5
233u,276i,5
145u,406i,3
259u,200i,4
92u,102i,2
67u,7i,5
336u,276i,4
92u,278i,3
145u,327i,5
24u,258i,4
391u,188i,3
276u,209i,4
222u,142i,2
402u,257i,4
373u,210i,5
336u,49i,4
268u,169i,5
1u,236i,4
336u,399i,3
81u,412i,1
207u,8i,3
24u,318i,5
343u,306i,4
92u,46i,4
116u,322i,2
101u,24i,4
268u,246i,5
113u,277i,3
373u,487i,4
343u,458i,5
346u,76i,4
10u,160i,4
5u,417i,3
222u,268i,4
342u,204i,4
279u,384i,4
1u,252i,2
331u,305i,5
268u,325i,3
63u,412i,3
160u,123i,4
250u,477i,3
63u,106i,2
92u,201i,3
314u,64i,5
279u,80i,4
299u,115i,3
373u,28i,3
373u,386i,3
101u,284i,4
342u,4i,4
297u,269i,4
221u,118i,1
222u,202i,4
367u,436i,4
10u,176i,4
259u,98i,4
119u,105i,2
175u,483i,5
373u,117i,4
330u,80i,2
314u,288i,5
268u,382i,3
299u,285i,5
130u,322i,4
14u,275i,4
382u,183i,3
270u,217i,5
1u,200i,3
207u,144i,3
297u,267i,3
207u,59i,4
286u,289i,5
145u,217i,3
175u,9i,4
343u,8i,5
309u,303i,2
297u,195i,1
1u,180i,3
373u,102i,5
373u,451i,5
391u,264i,1
23u,13i,4
195u,304i,4
398u,12i,3
367u,100i,5
337u,135i,5
342u,32i,5
130u,358i,4
250u,129i,4
188u,209i,2
92u,94i,3
270u,275i,5
68u,282i,1
364u,289i,3
299u,423i,3
343u,88i,4
160u,463i,4
30u,294i,4
373u,127i,2
402u,111i,4
297u,245i,3
160u,161i,3
222u,12i,5
371u,55i,4
276u,317i,4
207u,241i,3
71u,276i,4
43u,95i,4
207u,194i,4
16u,51i,4
287u,248i,5
299u,135i,4
23u,209i,5
391u,56i,5
5u,79i,3
145u,3i,3
279u,208i,5
250u,357i,4
250u,23i,4
346u,210i,4
130u,363i,3
276u,145i,3
55u,405i,1
402u,255i,4
92u,463i,4
130u,33i,5
23u,71i,3
1u,250i,4
148u,163i,4
81u,124i,3
188u,392i,5
286u,77i,3
279u,250i,3
314u,122i,1
342u,483i,4
299u,181i,3
286u,1i,4
23u,191i,3
10u,435i,5
1u,85i,3
130u,286i,5
279u,121i,4
268u,258i,2
373u,485i,4
373u,20i,2
207u,2i,3
286u,57i,5
92u,173i,3
292u,300i,4
342u,100i,5
336u,154i,5
43u,175i,2
286u,195i,4
5u,418i,3
221u,231i,4
276u,471i,4
188u,216i,5
268u,183i,4
343u,130i,3
398u,199i,4
279u,117i,5
1u,91i,5
92u,53i,3
148u,7i,5
221u,265i,3
16u,318i,5
81u,282i,5
402u,480i,5
265u,410i,4
336u,67i,4
160u,24i,5
407u,433i,4
118u,218i,5
314u,237i,5
299u,182i,3
5u,429i,3
119u,182i,4
5u,385i,4
222u,92i,3
407u,205i,4
372u,441i,4
16u,161i,5
398u,423i,5
297u,209i,4
130u,28i,4
276u,210i,4
92u,135i,4
330u,200i,5
92u,67i,3
294u,260i,4
175u,215i,5
