96u,122i,5.0
96u,370i,5.0
96u,541i,3.0
96u,609i,5.0
96u,408i,4.0
96u,173i,5.0
96u,597i,4.0
96u,76i,1.0
96u,3i,3.0
96u,402i,5.0
96u,246i,4.0
96u,478i,1.0
96u,412i,5.0
96u,465i,5.0
96u,352i,4.0
96u,647i,4.0
96u,417i,2.0
99u,555i,4.0
99u,472i,5.0
104u,244i,1.0
104u,662i,2.0
104u,606i,5.0
104u,698i,5.0
104u,158i,1.0
104u,380i,3.0
104u,541i,4.0
104u,236i,4.0
104u,173i,1.0
104u,98i,3.0
104u,147i,3.0
104u,576i,3.0
106u,698i,5.0
106u,597i,2.0
106u,478i,3.0
106u,647i,3.0
108u,625i,3.0
108u,7i,5.0
108u,492i,4.0
108u,255i,4.0
108u,8i,4.0
108u,33i,5.0
108u,122i,5.0
108u,370i,3.0
108u,245i,5.0
108u,3i,4.0
108u,257i,3.0
108u,181i,4.0
112u,244i,2.0
112u,662i,4.0
112u,585i,4.0
112u,119i,4.0
112u,191i,4.0
112u,294i,4.0
112u,500i,1.0
112u,158i,5.0
112u,122i,5.0
112u,408i,5.0
112u,597i,4.0
112u,338i,5.0
112u,246i,4.0
112u,510i,4.0
112u,647i,4.0
112u,576i,1.0
112u,634i,4.0
112u,417i,5.0
113u,597i,3.0
114u,433i,3.0
116u,331i,3.0
116u,597i,2.0
118u,151i,4.0
121u,30i,4.0
121u,417i,2.0
122u,465i,5.0
124u,698i,5.0
124u,408i,3.0
124u,265i,3.0
124u,576i,5.0
126u,461i,3.0
128u,122i,3.0
132u,255i,2.0
134u,255i,3.0
134u,578i,4.0
136u,669i,2.0
136u,264i,4.0
138u,244i,4.0
138u,662i,4.0
138u,119i,4.0
138u,191i,5.0
138u,627i,4.0
138u,122i,5.0
138u,370i,5.0
138u,408i,3.0
138u,597i,4.0
138u,246i,5.0
138u,377i,5.0
138u,478i,3.0
138u,265i,5.0
138u,352i,4.0
138u,576i,3.0
138u,417i,4.0
140u,597i,4.0
142u,51i,3.0
142u,180i,3.0
142u,500i,3.0
142u,255i,4.0
142u,640i,5.0
142u,698i,5.0
142u,33i,4.0
142u,538i,3.0
142u,649i,3.0
142u,465i,5.0
142u,46i,4.0
142u,147i,4.0
145u,698i,5.0
146u,662i,4.0
146u,122i,5.0
146u,597i,5.0
146u,246i,1.0
147u,698i,5.0
147u,33i,4.0
154u,180i,4.0
154u,698i,4.0
154u,370i,3.0
154u,487i,4.0
154u,408i,4.0
154u,597i,3.0
154u,246i,3.0
155u,85i,4.0
155u,384i,5.0
155u,192i,4.0
155u,12i,3.0
155u,265i,5.0
159u,313i,5.0
159u,133i,5.0
159u,12i,4.0
159u,257i,3.0
162u,30i,4.0
164u,597i,2.0
165u,280i,2.0
165u,698i,5.0
165u,245i,4.0
165u,3i,3.0
165u,478i,1.0
167u,331i,4.0
167u,500i,2.0
167u,627i,1.0
167u,698i,5.0
171u,191i,4.0
171u,331i,3.0
171u,698i,4.0
171u,245i,3.0
171u,647i,2.0
171u,650i,3.0
173u,244i,4.0
173u,662i,3.0
173u,199i,3.0
173u,51i,3.0
173u,191i,4.0
173u,562i,3.0
173u,12i,3.0
173u,88i,3.0
173u,204i,5.0
173u,255i,2.0
173u,698i,5.0
173u,158i,3.0
173u,262i,4.0
173u,541i,4.0
173u,353i,4.0
173u,487i,4.0
173u,408i,3.0
173u,45i,5.0
173u,96i,5.0
173u,597i,3.0
173u,466i,3.0
173u,3i,2.0
173u,246i,4.0
173u,336i,2.0
173u,583i,3.0
173u,510i,4.0
173u,112i,4.0
173u,650i,2.0
179u,647i,4.0
181u,244i,4.0
181u,228i,3.0
181u,662i,4.0
181u,191i,4.0
181u,331i,5.0
181u,562i,3.0
181u,601i,4.0
181u,99i,5.0
181u,88i,4.0
181u,8i,1.0
181u,464i,2.0
181u,698i,5.0
181u,158i,3.0
181u,262i,5.0
181u,122i,5.0
181u,370i,3.0
181u,309i,2.0
181u,541i,4.0
181u,408i,3.0
181u,597i,3.0
181u,611i,3.0
181u,466i,3.0
181u,461i,4.0
181u,246i,3.0
181u,478i,3.0
181u,265i,5.0
181u,647i,4.0
181u,576i,3.0
181u,506i,3.0
181u,417i,2.0
182u,244i,1.0
182u,7i,5.0
182u,197i,4.0
182u,331i,4.0
182u,601i,4.0
182u,637i,5.0
182u,429i,4.0
182u,12i,3.0
182u,500i,5.0
182u,255i,3.0
182u,627i,2.0
182u,261i,3.0
182u,698i,5.0
182u,158i,3.0
182u,262i,2.0
182u,122i,5.0
182u,309i,5.0
182u,245i,4.0
182u,541i,3.0
182u,353i,4.0
182u,236i,5.0
182u,578i,5.0
182u,408i,4.0
182u,599i,1.0
182u,336i,3.0
182u,510i,4.0
182u,478i,3.0
182u,576i,3.0
182u,219i,3.0
182u,650i,3.0
182u,417i,5.0
191u,158i,2.0
193u,244i,3.0
193u,228i,3.0
193u,662i,4.0
193u,191i,3.0
193u,331i,4.0
193u,679i,1.0
193u,637i,3.0
193u,627i,2.0
193u,464i,2.0
193u,698i,5.0
193u,158i,3.0
193u,262i,5.0
193u,370i,3.0
193u,245i,5.0
193u,380i,3.0
193u,487i,5.0
193u,597i,1.0
193u,338i,4.0
193u,246i,3.0
193u,257i,2.0
193u,478i,1.0
193u,142i,3.0
193u,46i,3.0
193u,352i,3.0
193u,647i,4.0
193u,447i,4.0
193u,219i,5.0
193u,680i,5.0
194u,331i,3.0
194u,647i,2.0
195u,662i,4.0
195u,191i,4.0
195u,331i,5.0
195u,637i,5.0
195u,255i,3.0
195u,8i,3.0
195u,261i,4.0
195u,464i,4.0
195u,698i,5.0
195u,158i,3.0
195u,262i,4.0
195u,370i,2.0
195u,245i,5.0
195u,597i,1.0
195u,246i,2.0
195u,478i,1.0
195u,352i,5.0
195u,647i,3.0
195u,576i,5.0
206u,597i,4.0
209u,331i,3.0
209u,617i,3.0
209u,698i,5.0
209u,122i,3.0
209u,541i,3.0
209u,597i,4.0
209u,478i,3.0
211u,444i,3.0
211u,606i,3.0
211u,261i,3.0
211u,245i,4.0
211u,246i,3.0
211u,510i,4.0
211u,265i,3.0
211u,147i,2.0
211u,576i,4.0
212u,647i,2.0
215u,576i,4.0
217u,122i,5.0
219u,510i,3.0
219u,478i,2.0
219u,506i,3.0
221u,637i,3.0
221u,412i,2.0
221u,465i,5.0
223u,698i,5.0
223u,387i,1.0
223u,576i,4.0
232u,625i,3.0
232u,197i,3.0
232u,33i,4.0
232u,245i,4.0
236u,370i,2.0
236u,599i,2.0
236u,318i,4.0
236u,510i,4.0
238u,464i,2.0
238u,698i,5.0
238u,122i,4.0
238u,510i,3.0
238u,46i,3.0
242u,647i,4.0
249u,352i,3.0
252u,244i,4.0
252u,313i,1.0
252u,85i,3.0
252u,606i,2.0
252u,48i,1.0
252u,627i,2.0
252u,420i,4.0
252u,348i,4.0
252u,262i,5.0
252u,380i,4.0
252u,541i,3.0
252u,182i,3.0
252u,236i,4.0
252u,96i,4.0
252u,597i,3.0
252u,555i,4.0
252u,402i,5.0
252u,246i,4.0
252u,422i,3.0
252u,265i,3.0
252u,219i,5.0
252u,650i,3.0
252u,417i,2.0
253u,418i,5.0
253u,45i,3.0
253u,338i,2.0
253u,506i,2.0
255u,380i,3.0
261u,597i,3.0
261u,576i,5.0
262u,99i,4.0
262u,294i,5.0
262u,158i,3.0
262u,597i,3.0
262u,647i,3.0
267u,8i,3.0
270u,698i,5.0
271u,698i,5.0
271u,245i,4.0
275u,294i,5.0
275u,158i,4.0
275u,408i,5.0
275u,597i,3.0
275u,265i,3.0
275u,647i,3.0
276u,313i,5.0
276u,639i,5.0
276u,606i,4.0
276u,679i,4.0
276u,261i,5.0
276u,9i,4.0
276u,182i,4.0
276u,630i,4.0
276u,609i,5.0
276u,30i,4.0
276u,92i,4.0
276u,583i,5.0
276u,523i,3.0
276u,634i,5.0
277u,280i,3.0
277u,246i,4.0
277u,647i,5.0
284u,1i,5.0
285u,597i,3.0
285u,352i,3.0
286u,384i,5.0
288u,597i,3.0
288u,282i,2.0
293u,662i,4.0
293u,420i,5.0
293u,262i,4.0
293u,380i,3.0
293u,597i,4.0
293u,3i,5.0
293u,246i,5.0
293u,510i,4.0
294u,147i,4.0
298u,244i,5.0
298u,432i,3.0
298u,679i,4.0
298u,637i,3.0
298u,392i,3.0
298u,12i,5.0
298u,659i,5.0
298u,261i,4.0
298u,380i,4.0
298u,541i,5.0
298u,433i,5.0
298u,609i,5.0
298u,408i,4.0
298u,555i,5.0
298u,461i,2.0
298u,30i,4.0
298u,523i,4.0
299u,662i,3.0
299u,234i,4.0
299u,606i,3.0
299u,51i,3.0
299u,429i,3.0
299u,12i,1.0
299u,88i,4.0
299u,332i,3.0
299u,255i,3.0
299u,627i,4.0
299u,8i,4.0
299u,261i,3.0
299u,698i,5.0
299u,262i,3.0
299u,122i,3.0
299u,245i,5.0
299u,75i,2.0
299u,182i,3.0
299u,236i,4.0
299u,487i,3.0
299u,408i,3.0
299u,45i,4.0
299u,96i,3.0
299u,273i,4.0
299u,246i,3.0
299u,336i,4.0
299u,318i,4.0
299u,510i,4.0
299u,257i,2.0
299u,282i,4.0
299u,412i,3.0
299u,142i,3.0
299u,46i,4.0
299u,352i,1.0
299u,447i,1.0
299u,634i,4.0
299u,680i,3.0
299u,506i,3.0
299u,650i,3.0
304u,487i,3.0
304u,408i,4.0
308u,245i,1.0
308u,173i,4.0
311u,244i,3.0
311u,309i,4.0
311u,649i,4.0
311u,147i,4.0
313u,191i,4.0
313u,500i,3.0
313u,370i,4.0
313u,597i,3.0
313u,583i,4.0
313u,576i,4.0
315u,589i,4.0
316u,659i,4.0
319u,48i,4.0
320u,447i,5.0
321u,244i,4.0
321u,313i,3.0
321u,191i,5.0
321u,461i,4.0
321u,576i,2.0
321u,216i,4.0
322u,246i,2.0
325u,244i,3.0
325u,158i,4.0
325u,245i,3.0
325u,541i,3.0
325u,402i,3.0
325u,246i,5.0
325u,576i,2.0
327u,589i,1.0
331u,33i,5.0
332u,244i,4.0
332u,597i,4.0
336u,662i,3.0
336u,331i,5.0
336u,698i,3.0
337u,331i,3.0
337u,280i,5.0
337u,12i,3.0
337u,698i,5.0
337u,219i,2.0
337u,181i,4.0
338u,662i,2.0
338u,191i,4.0
338u,331i,3.0
338u,562i,5.0
338u,88i,4.0
338u,500i,5.0
338u,261i,2.0
338u,698i,4.0
338u,349i,5.0
338u,333i,3.0
338u,245i,5.0
338u,356i,3.0
338u,408i,4.0
338u,45i,3.0
338u,466i,3.0
338u,273i,2.0
338u,510i,3.0
338u,647i,2.0
338u,147i,4.0
338u,43i,3.0
338u,576i,1.0
338u,634i,4.0
338u,417i,3.0
339u,597i,4.0
341u,335i,1.0
343u,158i,4.0
343u,597i,5.0
344u,662i,3.0
344u,51i,3.0
344u,429i,3.0
344u,255i,4.0
344u,698i,5.0
344u,510i,3.0
345u,698i,5.0
345u,510i,3.0
347u,497i,1.0
347u,209i,5.0
347u,245i,5.0
347u,461i,5.0
347u,583i,3.0
348u,583i,3.0
349u,244i,5.0
349u,623i,5.0
349u,662i,5.0
349u,199i,4.0
349u,573i,4.0
349u,669i,1.0
349u,119i,5.0
349u,51i,4.0
349u,191i,5.0
349u,331i,5.0
349u,562i,5.0
349u,631i,4.0
349u,48i,4.0
349u,419i,4.0
349u,280i,1.0
349u,637i,4.0
349u,99i,5.0
349u,12i,3.0
349u,492i,5.0
349u,255i,4.0
349u,627i,5.0
349u,261i,3.0
349u,464i,5.0
349u,154i,5.0
349u,158i,4.0
349u,175i,1.0
349u,348i,5.0
349u,262i,3.0
349u,418i,5.0
349u,122i,5.0
349u,370i,4.0
349u,333i,5.0
349u,245i,4.0
349u,541i,4.0
349u,433i,4.0
349u,236i,5.0
349u,356i,3.0
349u,487i,5.0
349u,578i,3.0
349u,408i,4.0
349u,45i,3.0
349u,173i,4.0
349u,96i,5.0
349u,597i,3.0
349u,466i,1.0
349u,599i,4.0
349u,273i,3.0
349u,230i,5.0
349u,3i,4.0
349u,664i,3.0
349u,402i,5.0
349u,246i,5.0
349u,336i,4.0
349u,318i,4.0
349u,510i,4.0
349u,538i,2.0
349u,478i,4.0
349u,282i,4.0
349u,412i,5.0
349u,265i,4.0
349u,649i,3.0
349u,46i,3.0
349u,647i,5.0
349u,308i,4.0
349u,576i,5.0
349u,219i,5.0
349u,506i,4.0
349u,650i,4.0
349u,417i,4.0
349u,181i,5.0
359u,597i,4.0
359u,583i,4.0
361u,634i,4.0
364u,425i,2.0
366u,576i,3.0
367u,408i,4.0
370u,647i,4.0
371u,662i,3.0
371u,625i,4.0
371u,331i,3.0
371u,631i,3.0
371u,48i,2.0
371u,429i,5.0
371u,392i,5.0
371u,12i,3.0
371u,500i,3.0
371u,332i,3.0
371u,659i,3.0
371u,255i,4.0
371u,271i,2.0
371u,8i,5.0
371u,261i,5.0
371u,464i,3.0
371u,698i,5.0
371u,418i,4.0
371u,122i,4.0
371u,370i,4.0
371u,182i,3.0
371u,408i,1.0
371u,597i,2.0
371u,466i,4.0
371u,599i,3.0
371u,273i,2.0
371u,230i,4.0
371u,402i,2.0
371u,246i,4.0
371u,336i,2.0
371u,318i,4.0
371u,510i,4.0
371u,478i,3.0
371u,412i,3.0
371u,647i,3.0
371u,576i,4.0
371u,650i,3.0
375u,331i,5.0
375u,99i,3.0
375u,541i,4.0
375u,265i,4.0
380u,244i,3.0
380u,331i,4.0
380u,280i,4.0
380u,647i,2.0
380u,417i,5.0
390u,396i,3.0
390u,500i,3.0
390u,698i,5.0
390u,408i,4.0
393u,147i,4.0
395u,500i,4.0
395u,262i,5.0
395u,422i,3.0
397u,313i,4.0
397u,380i,4.0
397u,541i,3.0
400u,500i,3.0
400u,245i,4.0
405u,51i,4.0
405u,510i,4.0
407u,244i,5.0
407u,199i,4.0
407u,88i,5.0
407u,500i,5.0
407u,541i,3.0
407u,597i,3.0
407u,232i,3.0
407u,478i,1.0
407u,576i,4.0
407u,634i,4.0
408u,236i,4.0
409u,698i,4.0
409u,541i,4.0
409u,408i,5.0
409u,246i,3.0
409u,478i,1.0
409u,576i,4.0
415u,679i,5.0
415u,599i,3.0
415u,650i,4.0
416u,500i,1.0
416u,698i,5.0
416u,336i,5.0
418u,698i,5.0
420u,597i,5.0
420u,650i,4.0
424u,191i,4.0
424u,265i,3.0
424u,650i,4.0
426u,331i,3.0
426u,500i,4.0
426u,510i,3.0
426u,308i,2.0
426u,576i,5.0
428u,244i,4.0
428u,331i,3.0
428u,261i,3.0
428u,597i,2.0
428u,576i,4.0
429u,625i,4.0
429u,429i,3.0
429u,500i,1.0
429u,255i,4.0
429u,698i,5.0
429u,370i,3.0
429u,664i,2.0
429u,246i,4.0
429u,510i,4.0
429u,478i,3.0
429u,647i,2.0
429u,650i,3.0
431u,183i,4.0
436u,698i,5.0
436u,576i,2.0
439u,244i,3.0
439u,159i,2.0
439u,425i,3.0
439u,662i,4.0
439u,119i,3.0
439u,51i,1.0
439u,191i,3.0
439u,562i,1.0
439u,631i,3.0
439u,429i,3.0
439u,12i,3.0
439u,37i,5.0
439u,88i,4.0
439u,500i,5.0
439u,255i,3.0
439u,8i,3.0
439u,464i,1.0
439u,698i,5.0
439u,33i,2.0
439u,122i,3.0
439u,370i,3.0
439u,309i,3.0
439u,245i,4.0
439u,75i,2.0
439u,541i,3.0
439u,353i,4.0
439u,236i,4.0
439u,356i,3.0
439u,487i,5.0
439u,578i,5.0
439u,408i,4.0
439u,45i,3.0
439u,96i,5.0
439u,466i,3.0
439u,599i,3.0
439u,273i,5.0
439u,664i,3.0
439u,402i,4.0
439u,246i,2.0
439u,336i,3.0
439u,318i,4.0
439u,510i,3.0
439u,302i,3.0
439u,478i,1.0
439u,112i,4.0
439u,649i,3.0
439u,142i,3.0
439u,253i,2.0
439u,46i,3.0
439u,647i,4.0
439u,147i,4.0
439u,576i,5.0
439u,417i,3.0
442u,370i,2.0
442u,265i,3.0
448u,131i,4.0
448u,597i,5.0
455u,576i,5.0
458u,647i,4.0
459u,583i,4.0
461u,12i,3.0
463u,637i,4.0
463u,8i,4.0
463u,698i,5.0
463u,245i,5.0
463u,408i,3.0
463u,583i,5.0
463u,147i,4.0
465u,262i,4.0
467u,500i,2.0
467u,647i,1.0
472u,191i,1.0
472u,88i,2.0
472u,255i,3.0
472u,353i,3.0
472u,609i,4.0
472u,336i,2.0
476u,500i,5.0
476u,597i,2.0
476u,246i,3.0
476u,336i,5.0
476u,510i,4.0
487u,662i,4.0
487u,51i,2.0
487u,191i,5.0
487u,331i,4.0
487u,562i,5.0
487u,280i,1.0
487u,627i,5.0
487u,464i,5.0
487u,698i,4.0
487u,158i,4.0
487u,262i,5.0
487u,122i,5.0
487u,370i,4.0
487u,245i,5.0
487u,541i,3.0
487u,487i,3.0
487u,408i,5.0
487u,45i,3.0
487u,173i,5.0
487u,597i,2.0
487u,246i,4.0
487u,647i,4.0
487u,576i,5.0
487u,680i,3.0
487u,650i,4.0
488u,662i,4.0
488u,432i,2.0
488u,331i,3.0
488u,562i,4.0
488u,497i,3.0
488u,122i,5.0
488u,597i,3.0
488u,246i,4.0
488u,510i,3.0
488u,478i,4.0
488u,142i,5.0
488u,647i,4.0
491u,158i,1.0
491u,597i,4.0
491u,583i,3.0
492u,244i,4.0
492u,159i,3.0
492u,662i,4.0
492u,199i,3.0
492u,669i,5.0
492u,119i,4.0
492u,191i,4.0
492u,331i,3.0
492u,562i,4.0
492u,631i,4.0
492u,294i,3.0
492u,88i,4.0
492u,500i,3.0
492u,261i,1.0
492u,464i,3.0
492u,698i,4.0
492u,158i,4.0
492u,50i,4.0
492u,262i,3.0
492u,122i,4.0
492u,349i,5.0
492u,370i,5.0
492u,333i,5.0
492u,541i,4.0
492u,356i,3.0
492u,408i,3.0
492u,45i,4.0
492u,96i,5.0
492u,597i,3.0
492u,466i,4.0
492u,273i,5.0
492u,246i,5.0
492u,336i,3.0
492u,510i,4.0
492u,478i,2.0
492u,112i,4.0
492u,253i,3.0
492u,647i,4.0
492u,147i,4.0
492u,308i,3.0
492u,43i,3.0
492u,576i,5.0
492u,417i,3.0
498u,418i,4.0
499u,142i,5.0
500u,331i,4.0
500u,464i,1.0
500u,698i,3.0
500u,75i,3.0
503u,500i,3.0
503u,478i,4.0
504u,244i,3.0
504u,698i,4.0
505u,698i,5.0
505u,183i,3.0
505u,262i,3.0
505u,349i,2.0
505u,245i,4.0
505u,380i,3.0
505u,336i,3.0
505u,647i,3.0
510u,191i,3.0
510u,99i,3.0
510u,597i,4.0
510u,338i,1.0
510u,647i,3.0
510u,576i,5.0
511u,500i,4.0
511u,464i,3.0
511u,478i,3.0
513u,75i,3.0
518u,597i,4.0
519u,390i,5.0
519u,659i,5.0
519u,464i,3.0
519u,541i,1.0
519u,402i,4.0
519u,246i,4.0
525u,8i,4.0
529u,698i,5.0
529u,282i,4.0
529u,647i,3.0
531u,425i,3.0
531u,585i,4.0
531u,191i,2.0
531u,12i,4.0
531u,659i,5.0
531u,698i,5.0
531u,353i,4.0
531u,408i,3.0
531u,466i,3.0
531u,510i,4.0
531u,265i,2.0
531u,451i,3.0
536u,623i,2.0
536u,432i,5.0
536u,173i,5.0
536u,597i,5.0
536u,92i,5.0
536u,352i,3.0
536u,647i,5.0
542u,261i,4.0
542u,402i,4.0
552u,698i,5.0
553u,377i,5.0
554u,500i,5.0
554u,698i,4.0
554u,245i,4.0
554u,510i,3.0
557u,432i,4.0
557u,597i,4.0
557u,650i,4.0
563u,517i,4.0
563u,30i,4.0
564u,606i,3.0
564u,392i,3.0
564u,224i,3.0
564u,45i,4.0
564u,336i,1.0
564u,417i,2.0
565u,597i,4.0
568u,478i,3.0
572u,597i,3.0
574u,597i,3.0
576u,698i,5.0
576u,262i,3.0
576u,408i,5.0
576u,576i,4.0
577u,331i,3.0
577u,500i,5.0
577u,698i,4.0
577u,647i,3.0
578u,500i,4.0
578u,46i,4.0
578u,576i,2.0
583u,597i,3.0
583u,246i,3.0
584u,244i,4.0
585u,384i,3.0
586u,500i,1.0
586u,353i,2.0
590u,425i,3.0
590u,606i,3.0
590u,51i,3.0
590u,562i,1.0
590u,335i,4.0
590u,180i,3.0
590u,8i,3.0
590u,33i,1.0
590u,262i,3.0
590u,236i,3.0
590u,336i,2.0
590u,583i,2.0
590u,510i,3.0
590u,265i,2.0
590u,649i,2.0
590u,147i,3.0
590u,634i,4.0
590u,490i,3.0
591u,244i,4.0
591u,85i,2.0
591u,331i,4.0
591u,48i,4.0
591u,497i,4.0
591u,464i,3.0
591u,158i,5.0
591u,122i,5.0
591u,370i,4.0
591u,597i,4.0
591u,273i,5.0
591u,246i,3.0
591u,583i,4.0
591u,647i,4.0
591u,576i,3.0
591u,219i,4.0
592u,96i,3.0
600u,151i,3.0
601u,597i,3.0
601u,147i,4.0
602u,244i,2.0
602u,425i,4.0
602u,228i,1.0
602u,662i,3.0
602u,199i,5.0
602u,625i,5.0
602u,119i,1.0
602u,331i,5.0
602u,562i,3.0
602u,631i,5.0
602u,48i,3.0
602u,637i,4.0
602u,99i,3.0
602u,429i,4.0
602u,12i,2.0
602u,294i,2.0
602u,676i,4.0
602u,88i,4.0
602u,332i,4.0
602u,255i,3.0
602u,271i,1.0
602u,8i,4.0
602u,464i,4.0
602u,698i,5.0
602u,262i,4.0
602u,122i,5.0
602u,349i,3.0
602u,245i,5.0
602u,75i,2.0
602u,61i,3.0
602u,236i,4.0
602u,578i,4.0
602u,45i,5.0
602u,96i,4.0
602u,597i,2.0
602u,466i,4.0
602u,599i,2.0
602u,273i,2.0
602u,3i,5.0
602u,338i,3.0
602u,246i,3.0
602u,336i,3.0
602u,318i,5.0
602u,510i,3.0
602u,478i,1.0
602u,282i,3.0
602u,112i,4.0
602u,649i,3.0
602u,46i,4.0
602u,647i,3.0
602u,147i,3.0
602u,576i,5.0
602u,219i,4.0
602u,417i,1.0
606u,175i,3.0
606u,597i,4.0
607u,576i,2.0
608u,698i,5.0
608u,245i,2.0
609u,698i,5.0
610u,597i,4.0
610u,92i,5.0
610u,647i,4.0
611u,182i,3.0
613u,541i,4.0
613u,246i,4.0
613u,583i,4.0
618u,500i,4.0
618u,261i,4.0
623u,597i,4.0
623u,664i,5.0
625u,576i,3.0
629u,698i,5.0
630u,331i,4.0
630u,698i,4.0
630u,370i,1.0
630u,219i,3.0
635u,698i,4.0
635u,245i,4.0
635u,583i,5.0
638u,541i,4.0
638u,246i,3.0
639u,664i,4.0
640u,597i,2.0
644u,12i,4.0
644u,261i,4.0
645u,244i,3.0
646u,331i,3.0
646u,261i,3.0
646u,597i,2.0
646u,246i,4.0
646u,576i,1.0
648u,606i,2.0
649u,370i,3.0
654u,331i,3.0
654u,500i,4.0
654u,464i,3.0
654u,698i,5.0
654u,262i,5.0
654u,370i,3.0
654u,597i,3.0
654u,246i,4.0
654u,478i,4.0
655u,589i,5.0
656u,122i,4.0
656u,597i,3.0
656u,352i,3.0
662u,464i,1.0
662u,158i,3.0
662u,245i,3.0
665u,606i,3.0
665u,331i,4.0
669u,8i,3.0
669u,387i,3.0
671u,7i,3.0
672u,472i,1.0
673u,144i,4.0
673u,659i,5.0
673u,698i,5.0
673u,685i,4.0
674u,500i,2.0
674u,246i,3.0
677u,597i,3.0
678u,280i,1.0
678u,99i,2.0
678u,698i,5.0
678u,245i,1.0
678u,353i,2.0
678u,336i,1.0
678u,510i,3.0
678u,650i,1.0
679u,244i,5.0
679u,444i,4.0
679u,623i,4.0
679u,425i,4.0
679u,85i,2.0
679u,662i,4.0
679u,625i,4.0
679u,51i,4.0
679u,191i,4.0
679u,419i,2.0
679u,637i,3.0
679u,429i,3.0
679u,392i,3.0
679u,12i,3.0
679u,255i,3.0
679u,698i,5.0
679u,158i,4.0
679u,292i,4.0
679u,262i,5.0
679u,122i,5.0
679u,370i,3.0
679u,245i,4.0
679u,541i,4.0
679u,236i,3.0
679u,487i,4.0
679u,578i,2.0
679u,408i,4.0
679u,45i,4.0
679u,173i,4.0
679u,76i,5.0
679u,466i,3.0
679u,599i,3.0
679u,402i,4.0
679u,246i,4.0
679u,336i,1.0
679u,510i,4.0
679u,478i,3.0
679u,282i,5.0
679u,112i,3.0
679u,649i,4.0
679u,142i,4.0
679u,46i,2.0
679u,98i,5.0
679u,219i,3.0
681u,698i,5.0
681u,122i,3.0
681u,597i,2.0
689u,500i,1.0
690u,576i,2.0
692u,51i,3.0
693u,8i,5.0
695u,294i,1.0
695u,698i,5.0
695u,122i,5.0
706u,698i,5.0
707u,597i,3.0
708u,309i,5.0
709u,244i,5.0
709u,228i,2.0
709u,331i,2.0
709u,37i,5.0
709u,294i,5.0
709u,464i,3.0
709u,309i,5.0
709u,245i,4.0
709u,408i,5.0
709u,246i,4.0
709u,336i,4.0
709u,510i,5.0
709u,647i,3.0
710u,662i,3.0
710u,606i,4.0
710u,51i,3.0
710u,331i,4.0
710u,396i,3.0
710u,99i,1.0
710u,392i,4.0
710u,12i,3.0
710u,88i,2.0
710u,332i,3.0
710u,659i,2.0
710u,255i,4.0
710u,209i,3.0
710u,640i,4.0
710u,627i,1.0
710u,8i,3.0
710u,698i,5.0
710u,33i,5.0
710u,652i,1.0
710u,175i,2.0
710u,418i,5.0
710u,1i,3.0
710u,245i,4.0
710u,541i,2.0
710u,182i,2.0
710u,353i,3.0
710u,487i,3.0
710u,408i,2.0
710u,45i,3.0
710u,461i,1.0
710u,3i,3.0
710u,246i,2.0
710u,583i,4.0
710u,257i,3.0
710u,523i,4.0
710u,352i,1.0
710u,576i,1.0
710u,219i,3.0
710u,650i,1.0
710u,417i,4.0
