299u,14i,4
151u,10i,5
6u,14i,5
54u,106i,3
303u,69i,5
305u,214i,2
294u,109i,4
286u,171i,4
200u,318i,5
62u,65i,4
92u,172i,4
301u,401i,4
36u,339i,5
63u,242i,3
28u,201i,3
279u,68i,4
250u,7i,4
14u,98i,3
194u,54i,3
119u,237i,5
295u,218i,5
268u,2i,2
66u,258i,4
233u,202i,5
192u,476i,2
100u,344i,4
268u,145i,1
301u,56i,4
307u,89i,5
181u,264i,2
297u,133i,4
7u,382i,4
201u,146i,1
59u,468i,3
286u,143i,4
193u,96i,1
292u,11i,5
275u,98i,4
219u,82i,1
218u,209i,5
123u,427i,3
119u,222i,5
158u,177i,4
222u,118i,4
302u,322i,2
301u,79i,5
181u,3i,2
13u,198i,3
1u,189i,3
145u,237i,5
23u,385i,4
16u,64i,5
95u,135i,3
154u,357i,4
77u,484i,5
302u,303i,2
222u,77i,4
13u,215i,5
270u,452i,4
145u,15i,2
187u,64i,5
200u,304i,5
184u,218i,3
128u,204i,4
184u,153i,3
1u,33i,4
1u,160i,4
184u,321i,5
23u,323i,2
301u,227i,3
301u,191i,3
82u,183i,3
218u,430i,3
303u,134i,5
69u,256i,5
276u,2i,4
267u,410i,4
13u,56i,5
286u,237i,2
294u,271i,5
18u,26i,4
92u,229i,3
144u,89i,3
200u,96i,5
16u,197i,5
271u,199i,4
142u,169i,5
222u,151i,3
87u,40i,3
207u,258i,4
177u,333i,4
271u,378i,4
305u,425i,4
10u,175i,3
203u,321i,3
43u,323i,3
13u,344i,2
194u,66i,3
308u,402i,4
268u,62i,3
272u,12i,5
296u,20i,5
180u,462i,5
104u,117i,2
7u,163i,4
275u,405i,2
52u,250i,3
13u,186i,4
236u,71i,3
263u,176i,5
244u,186i,3
83u,78i,2
151u,197i,5
254u,436i,2
249u,188i,4
64u,392i,3
222u,97i,4
268u,436i,3
293u,135i,5
213u,173i,5
160u,460i,2
13u,498i,4
5u,17i,4
125u,163i,5
174u,315i,5
23u,196i,2
128u,15i,4
239u,56i,4
181u,279i,1
291u,80i,4
250u,238i,4
60u,60i,5
181u,325i,2
119u,407i,3
287u,1i,5
216u,228i,3
203u,471i,4
213u,176i,4
286u,288i,5
99u,111i,1
65u,47i,2
295u,194i,4
85u,259i,2
137u,144i,5
257u,137i,4
1u,20i,4
303u,404i,4
299u,305i,3
187u,210i,4
222u,278i,2
285u,191i,4
303u,252i,3
96u,156i,4
7u,430i,3
116u,350i,3
73u,480i,4
263u,419i,5
70u,431i,3
221u,475i,4
72u,182i,5
25u,357i,4
290u,50i,5
299u,303i,3
264u,294i,3
200u,365i,5
187u,135i,4
184u,187i,4
63u,289i,2
13u,229i,4
298u,486i,3
235u,185i,4
246u,94i,2
92u,168i,4
307u,174i,4
303u,200i,4
72u,54i,3
164u,406i,2
117u,150i,4
224u,77i,4
281u,338i,2
130u,109i,3
128u,371i,1
254u,229i,4
64u,381i,4
151u,176i,2
45u,25i,4
276u,57i,3
181u,306i,1
21u,370i,1
293u,249i,3
276u,142i,3
308u,427i,4
131u,126i,4
109u,8i,3
198u,58i,3
244u,265i,4
90u,289i,3
157u,25i,3
305u,71i,3
119u,382i,5
21u,222i,2
231u,181i,4
288u,132i,3
301u,33i,4
90u,259i,2
308u,55i,3
62u,12i,4
276u,40i,3
152u,301i,3
79u,303i,4
138u,484i,4
308u,81i,5
75u,284i,2
307u,94i,3
69u,240i,3
10u,7i,4
22u,376i,3
279u,399i,4
6u,98i,5
298u,181i,4
282u,325i,1
78u,323i,1
118u,200i,5
171u,292i,4
70u,217i,4
10u,100i,5
245u,181i,4
107u,333i,3
276u,70i,4
244u,17i,2
226u,242i,5
276u,417i,4
306u,235i,4
222u,26i,3
60u,430i,5
42u,274i,5
1u,202i,5
173u,289i,4
185u,23i,4
244u,381i,4
150u,293i,4
7u,497i,4
178u,317i,4
97u,222i,5
109u,127i,2
117u,268i,5
207u,13i,3
246u,409i,2
87u,367i,4
101u,304i,3
256u,127i,4
213u,235i,1
18u,86i,4
5u,439i,1
193u,407i,4
5u,225i,2
22u,128i,5
311u,432i,4
8u,22i,5
276u,188i,4
222u,173i,5
299u,134i,4
1u,171i,5
308u,295i,3
165u,216i,4
222u,49i,3
181u,121i,4
200u,11i,5
90u,25i,5
208u,216i,5
263u,96i,4
2u,292i,4
49u,302i,4
286u,153i,5
205u,304i,3
22u,80i,4
15u,25i,3
268u,147i,4
274u,405i,4
7u,492i,5
268u,217i,2
16u,55i,5
290u,161i,4
248u,234i,4
234u,10i,3
308u,187i,5
276u,64i,5
201u,272i,3
295u,39i,4
293u,423i,3
276u,181i,5
217u,2i,3
267u,121i,3
126u,294i,3
43u,120i,4
42u,44i,3
268u,21i,3
262u,28i,3
29u,245i,3
236u,57i,5
232u,52i,5
37u,288i,4
141u,245i,3
235u,230i,4
102u,70i,3
77u,172i,3
62u,68i,1
178u,433i,4
85u,51i,2
77u,474i,5
286u,99i,4
90u,258i,3
295u,190i,4
224u,69i,4
272u,317i,4
207u,318i,5
87u,82i,5
44u,449i,5
306u,287i,4
194u,172i,3
108u,100i,4
230u,304i,5
54u,302i,4
90u,22i,4
286u,357i,4
311u,179i,2
92u,121i,5
21u,440i,1
181u,405i,4
44u,443i,5
244u,183i,4
1u,265i,4
270u,25i,5
299u,387i,2
239u,272i,5
216u,55i,5
254u,121i,3
178u,385i,4
194u,23i,4
188u,143i,5
276u,294i,4
161u,48i,1
47u,324i,3
7u,378i,5
59u,92i,5
69u,268i,5
10u,461i,3
21u,129i,4
58u,9i,4
194u,152i,3
7u,200i,5
113u,126i,5
173u,328i,5
95u,233i,4
16u,194i,5
59u,323i,4
43u,203i,4
79u,50i,4
235u,70i,5
284u,322i,3
303u,161i,5
254u,378i,3
104u,301i,2
6u,463i,4
279u,122i,1
286u,298i,4
222u,448i,3
297u,57i,5
254u,357i,3
109u,475i,1
244u,310i,3
6u,301i,2
256u,443i,3
104u,285i,4
21u,447i,5
18u,408i,5
25u,222i,4
270u,98i,5
68u,237i,5
83u,215i,4
6u,258i,2
89u,216i,5
128u,317i,4
184u,412i,2
286u,175i,5
256u,86i,5
221u,48i,5
140u,332i,3
201u,203i,5
150u,181i,5
126u,245i,3
20u,208i,2
213u,133i,3
222u,379i,1
218u,208i,3
275u,186i,3
160u,462i,4
195u,273i,4
224u,178i,4
5u,110i,1
2u,251i,5
292u,9i,4
85u,228i,3
83u,281i,5
87u,401i,2
1u,155i,2
222u,53i,5
24u,64i,5
82u,56i,3
161u,318i,3
196u,393i,4
82u,477i,3
7u,472i,2
226u,56i,4
16u,8i,5
180u,202i,3
203u,93i,4
145u,56i,5
288u,305i,4
17u,13i,3
313u,117i,4
148u,1i,4
21u,164i,5
239u,491i,5
185u,287i,5
297u,89i,4
303u,68i,4
186u,250i,1
73u,206i,3
94u,216i,3
239u,194i,5
1u,117i,3
303u,397i,1
60u,162i,4
198u,258i,4
6u,69i,3
233u,375i,4
110u,38i,3
13u,418i,2
296u,228i,4
222u,87i,3
217u,182i,2
85u,433i,3
239u,234i,3
13u,72i,4
194u,77i,3
109u,178i,3
230u,172i,4
59u,485i,2
313u,478i,3
62u,182i,5
198u,234i,3
65u,125i,4
90u,12i,5
100u,354i,2
283u,432i,5
275u,418i,3
311u,98i,5
130u,105i,4
286u,73i,5
210u,204i,5
239u,9i,5
96u,87i,4
297u,73i,2
249u,239i,3
84u,121i,4
275u,265i,4
70u,399i,4
311u,9i,4
244u,172i,4
53u,281i,4
198u,118i,2
26u,125i,4
151u,13i,3
124u,496i,1
24u,191i,5
271u,65i,3
293u,137i,3
201u,432i,3
75u,240i,1
13u,181i,5
207u,68i,2
2u,50i,5
144u,125i,4
188u,443i,4
276u,324i,4
72u,234i,4
83u,385i,4
109u,402i,4
207u,107i,3
185u,216i,4
14u,213i,5
149u,319i,2
57u,79i,5
284u,269i,4
121u,180i,3
62u,86i,2
291u,418i,4
293u,380i,2
207u,58i,3
194u,187i,4
109u,97i,3
297u,275i,5
181u,334i,1
78u,255i,4
308u,59i,4
297u,234i,3
250u,204i,2
8u,50i,5
5u,454i,1
291u,376i,3
175u,127i,5
276u,419i,5
83u,210i,5
153u,174i,1
62u,302i,3
268u,298i,3
286u,44i,3
279u,168i,5
276u,474i,5
62u,59i,4
254u,219i,1
83u,97i,4
63u,100i,5
16u,178i,5
297u,233i,2
85u,25i,2
42u,98i,4
303u,393i,4
274u,50i,5
104u,299i,3
184u,98i,4
217u,27i,1
201u,148i,1
296u,222i,5
196u,381i,4
69u,427i,3
72u,196i,4
256u,472i,4
128u,182i,4
7u,171i,3
286u,85i,5
172u,220i,4
308u,436i,4
59u,235i,1
220u,298i,4
21u,324i,4
285u,269i,4
207u,65i,3
220u,333i,3
210u,70i,4
181u,14i,1
158u,128i,2
75u,237i,2
199u,221i,4
297u,25i,4
276u,78i,4
293u,325i,2
301u,138i,2
1u,47i,4
164u,281i,4
7u,451i,5
233u,177i,4
202u,283i,3
277u,257i,3
194u,212i,1
95u,68i,4
25u,257i,4
6u,23i,4
313u,436i,4
22u,241i,3
66u,181i,5
262u,174i,3
206u,302i,5
222u,22i,5
76u,61i,4
314u,28i,5
13u,147i,3
44u,258i,4
303u,418i,4
16u,89i,2
248u,117i,5
125u,318i,5
268u,386i,2
291u,15i,5
239u,96i,5
15u,331i,3
136u,89i,4
82u,194i,4
145u,355i,3
178u,199i,4
10u,488i,5
116u,331i,3
23u,258i,5
308u,174i,4
185u,114i,4
188u,237i,3
194u,239i,3
94u,24i,4
122u,378i,4
262u,64i,5
154u,242i,3
99u,403i,4
83u,43i,4
130u,307i,4
174u,402i,5
256u,487i,5
59u,177i,4
161u,168i,1
244u,53i,3
250u,196i,4
43u,40i,3
285u,150i,5
61u,323i,3
222u,106i,2
304u,259i,1
37u,403i,5
49u,68i,1
165u,372i,5
176u,324i,5
3u,335i,1
44u,15i,4
190u,117i,4
29u,189i,4
94u,174i,4
117u,181i,5
19u,435i,5
194u,191i,4
158u,24i,4
262u,223i,3
188u,96i,5
58u,173i,5
244u,154i,5
254u,230i,4
230u,138i,3
16u,209i,5
248u,257i,3
297u,432i,4
151u,12i,5
305u,483i,5
141u,258i,5
44u,240i,4
186u,263i,3
233u,208i,4
104u,287i,2
1u,222i,4
206u,323i,1
230u,419i,4
205u,316i,4
14u,174i,5
279u,89i,4
5u,424i,1
112u,331i,4
296u,429i,5
18u,202i,3
87u,210i,5
10u,285i,5
181u,328i,3
23u,463i,4
66u,1i,3
216u,174i,5
290u,208i,3
264u,448i,2
64u,433i,2
5u,1i,4
276u,357i,5
62u,433i,5
239u,475i,5
293u,166i,3
130u,234i,5
264u,70i,4
208u,197i,5
3u,245i,1
99u,246i,3
239u,430i,3
160u,160i,5
210u,97i,5
299u,240i,2
28u,217i,3
305u,79i,3
82u,343i,1
207u,25i,4
109u,1i,4
15u,222i,3
152u,111i,5
194u,160i,2
92u,241i,3
77u,91i,3
177u,321i,2
131u,221i,3
227u,50i,4
85u,282i,3
295u,72i,4
181u,1i,3
277u,255i,4
279u,96i,4
1u,253i,5
18u,182i,4
87u,177i,5
177u,69i,1
213u,13i,4
125u,134i,5
291u,428i,5
25u,208i,4
288u,272i,5
271u,56i,3
5u,363i,3
70u,419i,5
199u,268i,5
201u,209i,3
99u,274i,1
59u,77i,4
184u,277i,3
222u,88i,4
59u,418i,2
104u,300i,3
303u,411i,4
308u,215i,3
117u,15i,5
246u,239i,3
85u,187i,5
239u,81i,3
59u,54i,4
256u,220i,3
216u,196i,5
203u,282i,1
13u,195i,3
144u,153i,5
100u,268i,3
210u,274i,5
1u,113i,5
76u,175i,4
121u,117i,1
85u,13i,3
303u,426i,3
212u,180i,1
6u,492i,5
181u,240i,1
184u,191i,4
310u,116i,5
313u,22i,3
13u,121i,5
43u,5i,4
58u,214i,2
62u,288i,2
35u,243i,2
37u,117i,4
22u,258i,5
70u,82i,4
5u,98i,3
308u,95i,4
60u,208i,5
243u,208i,4
81u,280i,4
293u,412i,1
200u,478i,5
13u,308i,3
116u,250i,4
295u,172i,4
295u,235i,4
160u,430i,5
237u,191i,4
287u,252i,1
290u,132i,3
45u,109i,5
65u,100i,3
116u,255i,3
184u,86i,5
285u,151i,5
222u,148i,2
72u,28i,4
271u,187i,5
246u,425i,5
115u,8i,5
176u,327i,3
13u,396i,3
129u,331i,2
95u,1i,5
151u,58i,4
311u,386i,3
105u,268i,4
34u,312i,4
72u,427i,5
263u,416i,5
45u,118i,4
279u,144i,4
145u,22i,5
71u,89i,5
182u,69i,5
151u,485i,5
102u,322i,3
195u,328i,4
109u,258i,5
282u,288i,4
23u,381i,4
112u,327i,1
303u,145i,1
151u,372i,5
282u,327i,5
304u,237i,5
64u,160i,4
28u,79i,4
265u,471i,4
18u,113i,5
83u,82i,5
90u,499i,5
87u,196i,5
150u,129i,4
161u,98i,4
70u,210i,4
51u,182i,3
92u,176i,5
184u,207i,4
60u,403i,3
92u,180i,5
43u,204i,4
294u,282i,3
201u,215i,2
193u,410i,3
90u,187i,4
315u,273i,3
48u,309i,3
255u,472i,1
66u,7i,3
6u,478i,4
101u,222i,3
144u,182i,3
85u,83i,4
271u,482i,5
178u,276i,3
90u,245i,3
311u,143i,3
267u,17i,4
201u,51i,2
59u,387i,3
1u,227i,4
170u,292i,5
287u,347i,4
279u,227i,4
316u,98i,5
25u,25i,5
168u,274i,4
103u,24i,4
194u,478i,3
287u,294i,5
87u,9i,4
181u,408i,1
49u,47i,5
44u,95i,4
92u,216i,3
135u,39i,3
13u,66i,3
262u,386i,3
318u,474i,4
82u,455i,4
279u,254i,3
184u,161i,2
177u,243i,1
313u,99i,4
32u,290i,3
145u,448i,5
165u,288i,2
249u,255i,3
195u,300i,3
118u,475i,5
130u,316i,4
104u,293i,3
142u,82i,4
303u,94i,3
99u,50i,5
306u,14i,5
227u,295i,5
3u,337i,1
268u,364i,3
16u,56i,5
262u,293i,2
293u,132i,4
62u,132i,5
13u,59i,4
240u,313i,5
102u,161i,2
83u,301i,2
291u,7i,5
31u,484i,5
291u,70i,4
59u,429i,4
65u,196i,5
24u,367i,2
92u,115i,3
158u,241i,4
308u,493i,3
32u,151i,3
224u,191i,4
154u,289i,2
85u,298i,4
180u,68i,5
184u,36i,3
188u,218i,5
305u,11i,1
73u,94i,1
194u,205i,3
177u,203i,4
276u,273i,4
198u,7i,4
108u,290i,4
73u,56i,4
172u,462i,3
101u,471i,3
5u,102i,3
26u,235i,2
13u,150i,5
7u,401i,4
128u,482i,4
104u,7i,3
293u,39i,3
256u,25i,5
275u,69i,3
207u,192i,3
42u,176i,3
145u,472i,3
262u,121i,3
251u,148i,2
239u,58i,5
92u,15i,3
311u,419i,3
102u,448i,3
79u,100i,5
1u,17i,3
7u,81i,5
59u,148i,3
13u,354i,2
6u,469i,5
82u,14i,4
305u,50i,5
195u,154i,3
277u,279i,4
92u,81i,3
201u,69i,2
217u,144i,4
244u,148i,2
313u,200i,3
303u,433i,4
117u,151i,4
221u,327i,4
46u,307i,3
151u,317i,5
64u,176i,4
116u,271i,4
62u,111i,3
196u,251i,3
303u,120i,2
303u,176i,5
286u,154i,4
235u,87i,4
254u,379i,1
276u,157i,5
57u,243i,3
250u,404i,4
289u,282i,3
25u,258i,5
18u,496i,5
250u,338i,4
95u,172i,4
277u,282i,4
148u,140i,1
210u,357i,5
185u,199i,4
174u,80i,1
235u,480i,4
99u,354i,2
308u,163i,4
298u,252i,4
44u,208i,4
315u,13i,4
42u,195i,5
293u,79i,3
246u,68i,5
101u,405i,4
249u,88i,4
13u,331i,3
254u,188i,3
311u,203i,5
263u,197i,4
279u,79i,3
138u,496i,4
209u,251i,5
217u,7i,4
261u,340i,5
176u,258i,4
81u,169i,4
62u,114i,4
276u,364i,3
49u,7i,4
263u,117i,3
9u,298i,5
276u,226i,4
203u,148i,3
311u,83i,5
227u,411i,4
201u,206i,2
58u,100i,5
7u,228i,4
160u,56i,5
103u,127i,4
87u,2i,4
49u,334i,4
161u,162i,2
268u,1i,3
59u,215i,5
177u,209i,4
299u,235i,1
29u,332i,4
30u,435i,5
297u,182i,3
315u,185i,4
23u,172i,4
262u,47i,2
321u,496i,4
7u,151i,4
84u,12i,5
264u,33i,3
190u,302i,5
112u,289i,5
144u,106i,3
199u,258i,4
224u,20i,1
301u,202i,5
294u,127i,5
130u,206i,3
103u,121i,3
152u,412i,2
286u,231i,3
200u,24i,2
5u,211i,4
160u,117i,4
6u,357i,4
158u,72i,3
250u,244i,4
58u,268i,5
307u,265i,3
92u,24i,3
137u,300i,5
164u,117i,5
276u,38i,3
213u,294i,3
286u,34i,5
232u,197i,4
150u,221i,4
21u,103i,1
222u,441i,2
1u,90i,4
49u,38i,1
311u,5i,3
36u,307i,4
128u,228i,3
151u,89i,5
248u,475i,5
203u,181i,5
198u,100i,1
297u,307i,4
305u,189i,5
74u,272i,5
127u,294i,4
194u,4i,4
177u,56i,5
45u,473i,3
57u,28i,4
239u,187i,5
268u,94i,2
238u,252i,3
270u,97i,4
159u,127i,5
230u,202i,4
92u,219i,4
318u,356i,4
267u,403i,4
5u,382i,5
16u,155i,3
178u,282i,3
319u,313i,5
293u,496i,5
21u,98i,5
303u,209i,5
314u,95i,5
151u,387i,5
230u,378i,5
201u,403i,3
270u,370i,5
303u,435i,5
62u,258i,5
77u,195i,5
83u,338i,4
262u,179i,4
108u,50i,4
101u,281i,2
271u,111i,4
314u,276i,1
18u,387i,4
207u,4i,4
313u,96i,5
21u,299i,1
296u,248i,5
270u,83i,4
210u,161i,5
201u,79i,4
5u,376i,2
184u,181i,4
104u,411i,1
275u,449i,3
185u,269i,5
216u,69i,5
21u,457i,1
16u,471i,3
147u,292i,5
291u,250i,4
28u,95i,3
291u,471i,4
181u,16i,1
297u,218i,3
87u,211i,5
97u,89i,5
178u,209i,4
186u,470i,5
109u,101i,1
157u,250i,1
267u,386i,3
181u,327i,3
207u,87i,4
148u,114i,5
94u,9i,5
60u,222i,4
244u,409i,4
276u,246i,4
234u,20i,4
106u,107i,4
323u,257i,2
140u,268i,4
220u,303i,4
67u,64i,5
170u,299i,3
230u,142i,4
44u,250i,5
291u,214i,4
59u,286i,3
174u,395i,1
194u,234i,3
57u,204i,4
314u,417i,4
201u,197i,4
184u,155i,3
68u,7i,3
316u,306i,4
13u,14i,4
211u,127i,4
187u,215i,3
71u,134i,3
306u,242i,5
303u,277i,3
198u,135i,5
232u,91i,5
98u,47i,4
53u,24i,3
7u,106i,4
12u,300i,4
239u,10i,5
238u,111i,4
130u,267i,5
63u,20i,3
40u,268i,4
181u,221i,1
298u,152i,3
104u,327i,2
42u,185i,4
258u,288i,1
148u,70i,5
305u,187i,4
184u,71i,4
174u,237i,4
158u,190i,5
276u,43i,1
278u,311i,4
101u,252i,3
275u,173i,3
230u,234i,4
73u,357i,5
83u,118i,3
130u,245i,1
15u,473i,1
244u,89i,5
219u,347i,1
293u,288i,3
279u,487i,3
272u,48i,4
244u,380i,4
271u,220i,3
321u,287i,3
224u,332i,3
85u,277i,2
116u,7i,2
52u,95i,4
145u,260i,4
208u,202i,4
160u,187i,5
141u,274i,5
177u,299i,4
82u,231i,2
107u,271i,2
26u,25i,3
244u,167i,3
82u,411i,3
99u,181i,5
293u,346i,3
90u,425i,4
228u,475i,3
43u,151i,4
10u,289i,4
246u,82i,2
62u,24i,4
323u,223i,4
13u,320i,1
268u,63i,1
271u,410i,2
295u,47i,5
194u,237i,3
194u,82i,2
311u,385i,5
287u,257i,4
290u,82i,4
262u,96i,4
279u,491i,5
290u,393i,3
145u,393i,5
305u,61i,4
276u,180i,5
323u,298i,4
296u,258i,5
135u,431i,2
138u,211i,4
13u,451i,1
42u,69i,4
10u,340i,4
125u,152i,1
63u,50i,4
255u,448i,3
311u,172i,5
7u,127i,5
59u,470i,3
313u,148i,2
6u,143i,2
226u,147i,3
13u,493i,5
186u,281i,4
6u,275i,4
69u,300i,3
5u,62i,4
135u,449i,3
5u,231i,2
286u,258i,4
104u,249i,3
303u,65i,4
295u,73i,4
13u,289i,2
184u,100i,5
1u,64i,5
239u,478i,5
142u,181i,5
296u,242i,4
13u,488i,3
69u,174i,5
195u,265i,4
49u,17i,2
7u,196i,5
175u,96i,3
180u,431i,4
44u,120i,4
318u,257i,5
320u,117i,4
310u,24i,4
236u,265i,2
83u,139i,3
43u,52i,4
18u,494i,3
303u,87i,3
275u,258i,3
97u,482i,5
174u,160i,5
268u,470i,3
94u,89i,3
7u,44i,5
158u,85i,4
221u,69i,4
196u,67i,5
232u,175i,5
99u,182i,4
175u,71i,4
326u,22i,4
303u,291i,3
270u,53i,4
254u,418i,3
162u,181i,4
268u,52i,3
320u,177i,5
6u,294i,2
210u,380i,4
62u,365i,2
207u,121i,3
59u,70i,3
26u,455i,3
270u,466i,5
97u,484i,3
5u,377i,1
173u,286i,5
213u,12i,5
100u,321i,1
131u,100i,5
308u,298i,5
284u,305i,4
222u,29i,3
201u,421i,2
22u,79i,4
292u,328i,3
249u,11i,5
193u,435i,4
299u,186i,3
115u,127i,5
59u,433i,5
217u,22i,5
257u,345i,4
63u,222i,3
178u,73i,5
59u,496i,4
303u,302i,4
62u,464i,4
92u,289i,3
308u,378i,3
13u,144i,4
244u,155i,3
15u,127i,2
181u,302i,2
236u,313i,4
37u,55i,3
303u,369i,1
75u,409i,3
151u,402i,3
268u,264i,3
224u,215i,4
292u,195i,5
16u,191i,5
303u,323i,1
233u,99i,3
66u,249i,4
301u,174i,5
99u,410i,5
97u,98i,4
58u,109i,4
13u,476i,2
67u,147i,3
294u,222i,4
7u,241i,4
296u,48i,5
81u,3i,4
151u,186i,4
53u,174i,5
123u,135i,5
96u,479i,4
236u,286i,5
201u,313i,5
174u,471i,5
151u,15i,4
59u,12i,5
3u,343i,3
298u,91i,2
59u,170i,4
147u,305i,4
256u,413i,4
246u,8i,3
92u,106i,3
272u,127i,5
104u,269i,5
276u,406i,2
276u,34i,2
97u,50i,5
150u,121i,2
23u,170i,4
13u,97i,4
165u,325i,4
244u,7i,4
95u,416i,4
28u,98i,5
259u,269i,3
28u,173i,3
276u,384i,3
298u,8i,5
151u,210i,4
77u,238i,5
200u,241i,4
201u,405i,4
193u,332i,3
291u,226i,5
113u,326i,5
313u,191i,5
44u,123i,4
18u,154i,4
279u,116i,1
7u,28i,5
115u,92i,4
62u,138i,1
13u,338i,1
41u,28i,4
287u,249i,5
117u,50i,5
178u,106i,2
201u,117i,2
221u,204i,4
262u,11i,4
154u,488i,4
186u,385i,4
302u,323i,2
198u,179i,4
99u,168i,5
126u,262i,4
72u,226i,4
109u,31i,4
34u,242i,5
173u,323i,5
156u,276i,3
122u,215i,4
208u,88i,5
295u,483i,5
279u,65i,1
43u,64i,5
89u,197i,5
308u,435i,4
315u,305i,5
164u,299i,4
7u,153i,5
93u,412i,2
70u,50i,4
75u,476i,1
62u,401i,3
130u,366i,5
158u,414i,4
279u,42i,4
210u,58i,4
43u,66i,4
151u,490i,5
293u,36i,1
102u,405i,2
276u,291i,3
92u,453i,1
311u,180i,4
198u,214i,4
267u,238i,4
291u,466i,5
60u,47i,4
92u,79i,4
97u,115i,5
319u,338i,2
5u,407i,3
99u,204i,4
123u,192i,5
47u,340i,5
222u,135i,5
224u,149i,1
58u,284i,4
320u,294i,4
268u,135i,4
287u,11i,5
305u,186i,4
49u,49i,2
6u,221i,4
249u,124i,5
21u,184i,4
145u,183i,5
311u,28i,5
25u,228i,4
76u,92i,4
246u,406i,3
201u,292i,3
286u,133i,4
48u,174i,5
5u,24i,4
286u,7i,4
64u,93i,2
151u,429i,5
287u,56i,5
96u,153i,4
150u,100i,2
93u,15i,5
318u,50i,2
13u,167i,4
213u,471i,3
178u,234i,4
128u,418i,4
195u,496i,4
54u,268i,5
305u,347i,3
14u,474i,4
18u,58i,4
194u,321i,3
308u,165i,3
102u,300i,3
7u,420i,5
61u,328i,5
307u,100i,3
311u,68i,1
303u,182i,5
145u,13i,5
50u,253i,5
145u,1i,3
222u,157i,4
7u,188i,5
109u,100i,4
7u,78i,3
201u,332i,2
82u,73i,4
267u,423i,3
145u,50i,5
213u,48i,5
244u,216i,4
85u,175i,4
124u,50i,3
137u,237i,4
151u,162i,5
187u,116i,5
291u,54i,4
316u,292i,4
194u,404i,3
172u,488i,3
59u,287i,5
268u,83i,4
145u,299i,4
248u,174i,3
327u,191i,4
297u,286i,5
295u,151i,4
145u,460i,1
275u,176i,4
48u,259i,4
235u,419i,5
83u,413i,1
147u,258i,4
43u,284i,5
207u,203i,3
69u,12i,5
237u,494i,4
85u,133i,4
276u,85i,3
311u,366i,5
320u,399i,3
114u,175i,5
42u,121i,4
154u,302i,4
313u,71i,4
224u,43i,3
44u,230i,2
151u,480i,5
320u,202i,4
113u,329i,3
78u,412i,4
85u,98i,4
279u,393i,1
222u,323i,3
288u,127i,5
119u,213i,5
116u,185i,3
123u,13i,3
142u,243i,1
13u,480i,3
201u,326i,2
95u,174i,5
130u,332i,4
233u,482i,4
292u,86i,4
176u,294i,2
157u,405i,3
239u,204i,3
251u,144i,5
178u,148i,4
138u,121i,4
30u,82i,4
302u,245i,2
292u,276i,5
271u,11i,4
69u,175i,3
42u,456i,3
288u,196i,5
268u,42i,4
308u,166i,3
