145u,1528i,4.0,6
147u,1979i,4.0,5
147u,6676i,4.0,5
147u,1136i,0.0,5
147u,567i,4.0,5
148u,6264i,5.0,3
148u,9101i,5.0,3
150u,3747i,5.0,1
150u,5183i,4.0,2
151u,2086i,4.0,1
151u,1080i,5.0,1
151u,8163i,5.0,1
151u,6899i,4.0,1
151u,5857i,0.0,1
151u,1369i,0.0,1
151u,1127i,4.0,1
151u,5350i,5.0,1
151u,4837i,0.0,1
151u,3322i,0.0,1
151u,5639i,0.0,1
151u,7170i,0.0,1
151u,7576i,0.0,1
151u,1208i,0.0,1
151u,218i,0.0,1
151u,8298i,0.0,1
151u,323i,0.0,1
151u,7764i,0.0,1
151u,5556i,4.0,1
151u,5980i,0.0,1
151u,7699i,0.0,1
151u,2870i,0.0,1
151u,7187i,0.0,1
151u,9696i,0.0,2
151u,6502i,0.0,2
151u,7502i,0.0,2
151u,511i,4.0,2
151u,9986i,5.0,2
151u,5042i,0.0,2
151u,4283i,2.0,2
151u,9519i,0.0,2
151u,3351i,0.0,2
151u,2816i,0.0,2
151u,9398i,0.0,2
151u,3696i,0.0,2
151u,659i,0.0,2
151u,1103i,5.0,3
151u,6007i,0.0,3
151u,5073i,5.0,3
151u,8581i,5.0,3
151u,9648i,0.0,3
151u,2397i,2.0,4
151u,4299i,0.0,4
151u,8103i,0.0,4
151u,9079i,0.0,4
151u,3467i,3.0,4
151u,8805i,2.0,4
151u,4860i,3.0,4
151u,8732i,2.0,4
151u,4585i,0.0,4
151u,649i,3.0,4
151u,2883i,1.0,4
151u,853i,2.0,4
151u,2674i,3.0,4
151u,6179i,2.0,4
151u,4557i,0.0,4
151u,333i,0.0,4
151u,5841i,0.0,4
151u,4176i,0.0,4
151u,8021i,0.0,4
151u,3669i,0.0,5
151u,6993i,0.0,5
151u,2874i,0.0,5
151u,4443i,0.0,5
151u,7409i,0.0,5
151u,5832i,0.0,5
151u,4545i,0.0,5
151u,2471i,3.0,5
151u,5575i,0.0,6
151u,8913i,2.0,6
153u,51i,4.0,2
153u,258i,5.0,2
153u,9101i,4.0,2
154u,9101i,4.0,2
156u,3664i,2.0,6
157u,7433i,4.0,5
157u,2184i,4.0,5
162u,8498i,4.0,6
162u,3742i,4.0,6
162u,7095i,4.0,6
162u,9404i,0.0,6
162u,9773i,2.0,6
162u,516i,0.0,6
162u,803i,0.0,6
163u,1541i,0.0,5
163u,4653i,4.0,5
165u,7876i,4.0,6
166u,5653i,4.0,2
166u,5118i,5.0,2
170u,9044i,0.0,5
170u,347i,4.0,5
170u,2895i,4.0,5
170u,4643i,2.0,5
170u,2384i,0.0,5
170u,7409i,0.0,5
170u,6298i,3.0,5
170u,4653i,4.0,5
171u,9101i,4.0,5
172u,9101i,4.0,2
174u,9101i,4.0,3
176u,5980i,4.0,4
177u,3014i,1.0,4
177u,4992i,4.0,4
177u,2273i,0.0,4
177u,1178i,3.0,4
177u,8676i,1.0,7
178u,4858i,4.0,4
178u,4283i,2.0,4
179u,9101i,4.0,3
181u,4557i,4.0,2
181u,6892i,5.0,2
181u,4283i,0.0,2
181u,5850i,0.0,2
181u,2222i,5.0,2
181u,5914i,1.0,2
181u,7014i,1.0,2
181u,1147i,5.0,2
181u,1037i,4.0,3
183u,4917i,1.0,4
183u,1532i,3.0,4
184u,6690i,4.0,5
184u,8565i,2.0,5
186u,323i,2.0,5
186u,1383i,2.0,5
187u,2489i,2.0,4
189u,6894i,4.0,2
190u,6539i,0.0,5
190u,6984i,0.0,5
190u,4577i,4.0,5
190u,6612i,0.0,5
190u,3628i,2.0,6
190u,1301i,4.0,6
190u,3359i,0.0,6
190u,4653i,4.0,6
190u,9339i,2.0,6
190u,9101i,1.0,6
190u,2502i,0.0,6
191u,4517i,5.0,3
191u,7059i,4.0,3
191u,2984i,4.0,3
191u,4825i,5.0,3
191u,1690i,3.0,3
191u,8724i,5.0,3
191u,5408i,4.0,3
191u,3044i,5.0,3
191u,3952i,5.0,3
191u,8861i,5.0,3
191u,2406i,5.0,3
191u,6970i,5.0,3
191u,567i,3.0,3
191u,5073i,4.0,3
191u,160i,0.0,3
191u,4493i,5.0,3
191u,3649i,5.0,3
191u,9651i,5.0,3
191u,8732i,4.0,3
191u,6298i,5.0,3
192u,8507i,0.0,2
192u,1315i,1.0,5
192u,5118i,1.0,5
192u,109i,3.0,5
192u,3367i,1.0,5
192u,9101i,0.0,5
192u,2817i,1.0,5
192u,5781i,0.0,5
192u,3908i,1.0,5
192u,6648i,0.0,5
192u,9595i,0.0,5
192u,4960i,1.0,5
194u,1315i,4.0,3
194u,9101i,4.0,3
194u,8420i,0.0,3
194u,8702i,5.0,3
194u,2782i,5.0,3
195u,7876i,2.0,5
195u,8142i,4.0,5
195u,9218i,4.0,5
195u,6264i,0.0,5
195u,5227i,0.0,5
195u,1513i,0.0,5
195u,348i,0.0,6
197u,1996i,2.0,8
198u,9018i,2.0,4
199u,9101i,4.0,3
200u,4643i,3.0,7
200u,1682i,1.0,7
201u,1690i,0.0,6
201u,1996i,2.0,6
201u,3669i,3.0,6
201u,9259i,0.0,6
201u,8826i,2.0,6
201u,7162i,3.0,6
201u,4068i,3.0,6
201u,3663i,2.0,6
201u,6095i,1.0,6
201u,1551i,3.0,6
201u,9101i,2.0,6
201u,51i,2.0,6
201u,9878i,3.0,6
201u,9763i,3.0,6
201u,5814i,3.0,6
201u,4881i,3.0,6
201u,1189i,3.0,6
201u,618i,3.0,6
201u,4199i,2.0,6
201u,5857i,0.0,6
201u,8814i,2.0,6
201u,5832i,0.0,6
201u,7348i,0.0,6
201u,1938i,3.0,6
201u,3209i,3.0,6
201u,5429i,0.0,6
201u,3082i,2.0,6
201u,4557i,2.0,6
201u,6722i,3.0,6
201u,2232i,2.0,6
201u,9046i,0.0,6
201u,9871i,1.0,6
201u,6539i,2.0,6
201u,2273i,3.0,6
201u,967i,1.0,6
201u,6180i,0.0,6
201u,5894i,2.0,6
201u,3957i,2.0,6
201u,7717i,3.0,6
201u,1383i,1.0,6
201u,3912i,3.0,6
201u,5608i,3.0,6
201u,4226i,2.0,6
201u,9958i,2.0,6
201u,6473i,3.0,6
201u,2255i,0.0,6
201u,9833i,2.0,6
201u,8410i,3.0,6
201u,9647i,3.0,6
201u,1457i,3.0,6
201u,5652i,2.0,6
201u,3705i,3.0,6
201u,3664i,0.0,6
201u,559i,0.0,6
201u,4972i,2.0,6
201u,1450i,2.0,6
201u,2012i,3.0,6
201u,3617i,2.0,6
201u,2502i,3.0,6
201u,1912i,3.0,6
201u,215i,3.0,6
201u,3205i,1.0,6
201u,4683i,2.0,6
201u,3160i,2.0,6
201u,5737i,2.0,6
201u,4762i,0.0,6
201u,966i,2.0,6
201u,6286i,0.0,6
201u,7172i,2.0,6
201u,4665i,2.0,6
201u,5333i,2.0,6
201u,2994i,2.0,6
201u,1254i,2.0,6
201u,1470i,0.0,6
201u,3369i,1.0,6
201u,8689i,2.0,6
201u,985i,3.0,6
201u,6761i,3.0,6
201u,8298i,3.0,6
201u,3616i,0.0,6
201u,9032i,0.0,6
201u,1468i,0.0,6
201u,5763i,3.0,7
201u,8108i,0.0,7
201u,1945i,2.0,7
201u,1743i,2.0,7
201u,3710i,2.0,7
201u,9938i,2.0,7
201u,5145i,0.0,7
201u,4119i,2.0,7
201u,5632i,2.0,7
201u,7073i,3.0,7
201u,3322i,2.0,7
201u,5631i,3.0,7
201u,8139i,1.0,7
201u,4107i,2.0,7
201u,7706i,1.0,7
201u,8833i,3.0,7
201u,8310i,0.0,7
201u,5203i,2.0,7
201u,8438i,1.0,7
201u,8485i,2.0,7
201u,1176i,0.0,7
201u,8240i,2.0,7
201u,9613i,3.0,7
201u,6903i,3.0,7
201u,3073i,3.0,7
201u,7097i,2.0,7
201u,9051i,2.0,7
201u,6429i,3.0,7
201u,2355i,3.0,7
201u,9778i,2.0,7
201u,2442i,0.0,7
201u,4273i,3.0,7
201u,6765i,3.0,7
201u,9578i,2.0,7
201u,9855i,2.0,7
201u,5088i,2.0,7
203u,4653i,4.0,4
203u,6539i,0.0,5
203u,9101i,0.0,5
203u,4643i,1.0,5
203u,109i,1.0,5
203u,1030i,3.0,6
204u,4283i,0.0,2
204u,6783i,4.0,2
204u,7764i,5.0,2
204u,1103i,5.0,2
204u,5857i,5.0,2
204u,713i,5.0,2
205u,6993i,0.0,5
205u,3433i,4.0,5
205u,1099i,4.0,5
205u,7092i,4.0,5
205u,2697i,0.0,5
205u,5840i,4.0,5
205u,3853i,0.0,5
205u,2184i,4.0,5
205u,8163i,4.0,5
205u,2156i,4.0,5
205u,6829i,0.0,5
205u,3662i,0.0,5
206u,1080i,4.0,2
206u,3577i,0.0,2
206u,4283i,0.0,2
206u,6539i,0.0,2
206u,6984i,0.0,2
206u,5718i,2.0,2
206u,3696i,0.0,2
206u,9190i,4.0,2
206u,2801i,0.0,2
206u,9596i,4.0,2
206u,1315i,0.0,2
206u,9354i,1.0,2
206u,14i,4.0,2
206u,8163i,4.0,2
206u,7850i,0.0,2
206u,7059i,3.0,2
206u,5441i,3.0,2
206u,599i,5.0,2
206u,1127i,4.0,2
206u,4052i,0.0,2
206u,1683i,5.0,2
206u,8288i,5.0,2
206u,3572i,4.0,2
206u,780i,4.0,2
206u,4177i,4.0,2
206u,2209i,2.0,6
206u,8180i,1.0,6
206u,7876i,1.0,6
206u,2367i,2.0,6
212u,347i,4.0,6
213u,9339i,0.0,3
213u,5408i,0.0,3
213u,6984i,5.0,3
213u,7546i,5.0,3
213u,5653i,5.0,3
213u,3867i,5.0,3
213u,5118i,5.0,3
213u,5257i,5.0,3
213u,8420i,5.0,3
213u,7758i,5.0,3
213u,8542i,0.0,3
213u,1103i,5.0,3
213u,6394i,5.0,3
213u,6924i,5.0,3
213u,4341i,5.0,3
213u,6472i,5.0,3
213u,9691i,5.0,3
213u,4132i,5.0,3
213u,7826i,5.0,3
213u,3072i,5.0,3
213u,8914i,5.0,3
213u,2502i,5.0,3
213u,6473i,5.0,3
213u,3856i,5.0,3
213u,6867i,5.0,3
213u,3253i,5.0,3
213u,8356i,5.0,3
213u,2466i,5.0,3
213u,2932i,5.0,3
213u,4424i,5.0,3
213u,5607i,0.0,3
213u,7118i,0.0,3
213u,8874i,5.0,3
213u,5341i,4.0,4
213u,3063i,0.0,4
213u,1637i,4.0,4
213u,6271i,4.0,4
213u,1599i,4.0,4
213u,7453i,4.0,4
213u,8853i,4.0,5
213u,1405i,4.0,5
213u,491i,4.0,5
213u,6249i,0.0,5
213u,8642i,4.0,5
213u,7000i,4.0,5
213u,6539i,4.0,5
213u,471i,4.0,5
213u,5402i,4.0,5
213u,1450i,4.0,5
213u,7008i,4.0,5
213u,6275i,4.0,5
213u,9055i,4.0,5
213u,4964i,4.0,5
213u,6738i,4.0,5
213u,8370i,4.0,5
213u,2513i,4.0,5
213u,7450i,4.0,5
213u,78i,4.0,5
213u,4056i,4.0,5
213u,7381i,4.0,5
213u,8275i,4.0,5
213u,6633i,4.0,5
213u,7592i,4.0,5
213u,845i,4.0,5
213u,5090i,4.0,5
213u,8491i,4.0,5
213u,7386i,4.0,5
213u,5480i,4.0,5
213u,194i,4.0,5
213u,1815i,4.0,5
213u,709i,4.0,5
213u,5781i,4.0,5
213u,4643i,4.0,5
213u,6162i,4.0,5
213u,2872i,4.0,5
213u,5163i,4.0,5
213u,8754i,4.0,5
213u,7630i,4.0,5
213u,895i,4.0,5
213u,5304i,4.0,5
213u,5622i,4.0,5
213u,686i,4.0,5
213u,4483i,4.0,5
213u,7321i,4.0,5
213u,6492i,4.0,5
213u,8565i,4.0,5
213u,6928i,4.0,5
213u,1551i,4.0,5
213u,4577i,4.0,6
213u,323i,4.0,6
213u,4004i,4.0,6
213u,2094i,4.0,6
213u,3359i,4.0,6
213u,7746i,4.0,6
213u,8282i,4.0,6
213u,9626i,4.0,6
213u,9009i,4.0,6
213u,9636i,4.0,6
213u,8992i,4.0,6
213u,618i,4.0,6
213u,4517i,4.0,6
213u,4896i,4.0,6
213u,1470i,4.0,6
213u,109i,4.0,6
213u,1465i,4.0,6
213u,4653i,4.0,6
213u,281i,4.0,6
213u,9564i,4.0,6
213u,4603i,4.0,6
213u,3860i,4.0,6
213u,4412i,4.0,6
213u,3908i,4.0,6
213u,5009i,4.0,6
213u,2602i,4.0,6
213u,7940i,4.0,6
213u,5024i,4.0,6
213u,2425i,4.0,6
213u,5158i,4.0,6
213u,4820i,4.0,6
213u,9960i,4.0,6
213u,9649i,4.0,6
213u,160i,4.0,6
213u,7348i,4.0,6
213u,8155i,4.0,6
213u,1243i,4.0,6
213u,2867i,4.0,6
213u,8606i,4.0,6
213u,584i,4.0,6
213u,6518i,4.0,6
213u,6186i,4.0,6
213u,2383i,4.0,6
213u,7206i,4.0,6
213u,4499i,4.0,6
213u,5915i,4.0,6
213u,1372i,4.0,6
213u,7215i,4.0,6
213u,9791i,4.0,6
213u,2718i,4.0,6
213u,5881i,4.0,6
213u,5895i,4.0,6
213u,4100i,4.0,6
213u,1214i,4.0,6
213u,3073i,4.0,6
213u,3196i,4.0,6
213u,7137i,4.0,6
213u,8665i,4.0,6
213u,4266i,4.0,6
213u,8438i,4.0,6
213u,347i,4.0,6
213u,2895i,4.0,6
213u,7369i,4.0,6
213u,7989i,4.0,6
213u,9263i,4.0,6
213u,7162i,4.0,6
213u,1852i,4.0,6
213u,2250i,4.0,6
213u,1066i,4.0,6
213u,9583i,4.0,6
213u,5564i,4.0,6
213u,7757i,4.0,6
214u,9101i,4.0,2
214u,4283i,0.0,3
214u,2336i,0.0,3
214u,6264i,0.0,3
214u,1357i,0.0,3
214u,6441i,0.0,3
214u,8507i,3.0,3
216u,7011i,3.0,4
216u,5576i,2.0,4
216u,4683i,3.0,4
216u,6268i,4.0,4
216u,1901i,0.0,4
216u,9191i,0.0,4
217u,7182i,0.0,4
217u,1895i,0.0,4
217u,2634i,3.0,4
217u,173i,3.0,4
217u,1383i,4.0,4
220u,1383i,4.0,4
220u,4653i,4.0,4
220u,5567i,0.0,4
220u,6298i,0.0,4
220u,2624i,4.0,4
220u,8541i,0.0,5
222u,4653i,4.0,4
223u,9459i,3.0,2
223u,4653i,3.0,2
223u,7919i,2.0,4
225u,9101i,4.0,2
225u,4283i,5.0,3
227u,8575i,3.0,6
228u,3259i,0.0,5
231u,4643i,4.0,5
231u,4653i,0.0,5
235u,7465i,0.0,4
235u,4917i,4.0,4
235u,5426i,2.0,4
235u,4283i,2.0,4
235u,7059i,2.0,4
235u,7874i,1.0,4
235u,9409i,4.0,4
235u,7046i,3.0,4
235u,5832i,3.0,4
235u,749i,3.0,4
235u,2131i,4.0,4
235u,8550i,3.0,4
235u,3151i,3.0,4
235u,978i,4.0,4
235u,1383i,2.0,4
235u,8343i,0.0,4
235u,5203i,3.0,4
235u,9018i,3.0,4
237u,4283i,3.0,2
237u,8437i,4.0,4
237u,8441i,1.0,4
237u,9699i,2.0,4
240u,9148i,4.0,2
240u,4071i,4.0,2
240u,684i,4.0,2
240u,1889i,3.0,3
240u,2655i,0.0,3
241u,601i,0.0,7
242u,1383i,0.0,4
242u,6264i,0.0,4
242u,3380i,0.0,4
243u,8761i,5.0,3
243u,4859i,5.0,3
244u,4283i,0.0,2
244u,2558i,0.0,2
246u,3527i,0.0,7
246u,5730i,0.0,7
246u,8310i,0.0,7
246u,9238i,0.0,7
246u,9503i,0.0,7
246u,5980i,4.0,7
246u,8689i,3.0,7
246u,8865i,0.0,7
246u,1383i,0.0,7
246u,2158i,0.0,7
246u,9960i,0.0,7
246u,3541i,0.0,7
246u,3669i,0.0,7
246u,8586i,0.0,7
246u,7594i,0.0,7
246u,7724i,0.0,7
246u,8935i,0.0,7
246u,9483i,0.0,7
246u,9170i,0.0,7
246u,800i,3.0,7
246u,5667i,0.0,7
246u,2442i,0.0,7
246u,3810i,0.0,7
246u,6531i,0.0,7
246u,2309i,0.0,7
246u,8911i,0.0,7
246u,6438i,0.0,7
246u,3696i,0.0,7
246u,5298i,1.0,7
246u,6623i,3.0,7
246u,1305i,3.0,7
246u,5540i,0.0,7
246u,3058i,0.0,7
246u,665i,0.0,7
246u,5717i,0.0,7
246u,2079i,0.0,7
246u,9147i,3.0,7
246u,8076i,2.0,7
246u,9026i,3.0,7
246u,3223i,4.0,7
246u,5128i,1.0,7
246u,538i,2.0,7
246u,1466i,0.0,7
246u,8541i,0.0,7
246u,5115i,0.0,7
246u,8206i,3.0,8
246u,7070i,0.0,8
246u,4895i,0.0,8
247u,8462i,4.0,5
248u,1383i,2.0,2
248u,9101i,4.0,3
250u,4653i,1.0,4
250u,2502i,4.0,4
250u,9101i,3.0,4
251u,5980i,4.0,4
